imagePath,label,Shape_num,width,height,point1_x,point1_y,point2_x,point2_y
3420547,plastic,1,2268,4032,905,1745,1543,2359
3420552,plastic,1,2268,4032,832,1540,1480,2164
3420601,plastic,1,3184,5664,1353,2133,1972,3310
3420630,plastic,1,2268,4032,684,1380,1606,2353
3420658,plastic,1,2268,4032,929,1468,1569,2268
3420668,plastic,1,3184,5664,1380,2540,1986,3122
3420686,plastic,1,2268,4032,898,1629,1597,2334
3420708,plastic,1,3184,5664,1406,2359,1972,2903
3420723,plastic,1,2268,4032,1040,1824,1172,2029
3420733,plastic,1,3184,5664,1344,2465,1888,3013
3420743,plastic,1,2268,4032,1084,1758,1298,2029
3420787,plastic,1,2268,4032,677,1540,1537,2725
3420790,plastic,1,2268,4032,841,1490,1521,2463
3420802,plastic,1,2268,4032,867,1313,1364,2315
3420906,plastic,1,2268,4032,810,1354,1515,2432
3420931,plastic,1,2268,4032,630,1723,1351,2063
3420964,plastic,1,2268,4032,838,1682,1115,2202
3420974,plastic,1,2268,4032,839,1687,1424,2164
3421023,plastic,1,2268,4032,847,1399,1499,2378
3421072,plastic,1,2268,4032,936,1707,1200,1975
3421113,plastic,1,2268,4032,548,898,1600,2627
3421132,plastic,1,2268,4032,954,1339,1443,1874
3421183,plastic,1,2268,4032,662,1654,1427,2646
3421216,plastic,1,2268,4032,892,1424,1175,2170
3421259,plastic,1,2268,4032,1062,1695,1377,2022
3421288,plastic,1,4032,2268,1723,1030,2211,1213
3421296,plastic,1,2268,4032,879,1525,1392,2432
3421384,plastic,1,2268,4032,877,1314,1499,2164
3421502,plastic,1,2268,4032,995,2025,1263,2299
3421534,plastic,1,2268,4032,866,1399,1241,2262
3421551,plastic,1,2268,4032,765,1578,1528,2536
3421580,plastic,1,2268,4032,835,1874,1603,2536
3421594,plastic,1,2268,4032,816,1430,1367,1707
3421706,plastic,1,2268,4032,1057,1609,1317,2567
3421738,plastic,1,2268,4032,810,1562,1547,2208
3421744,plastic,1,2268,4032,794,1371,1537,2362
3421764,plastic,1,2268,4032,810,1156,1467,2387
3421786,plastic,1,2268,4032,693,1241,1452,2778
3421797,plastic,1,4032,2272,1194,602,2054,1506
3421804,plastic,1,2268,4032,630,1566,1418,2318
3421849,plastic,1,2272,4032,712,850,1821,2372
3421856,plastic,1,2268,4032,907,1745,1238,2088
3421896,plastic,1,2268,4032,850,1572,1254,2007
3421911,plastic,1,2268,4032,980,1613,1405,2221
3421955,plastic,1,2268,4032,844,1436,1477,2073
3421972,plastic,1,2268,4032,595,1572,1521,2416
3421980,plastic,1,2268,4032,835,1799,1150,2315
3421995,plastic,1,2268,4032,797,1528,1575,2290
3422018,plastic,1,2268,4032,649,1474,1637,2450
3422054,plastic,1,2268,4032,1036,1499,1569,2353
3422062,plastic,1,2268,4032,1065,1581,1317,2359
3422066,plastic,1,2268,4032,891,1566,1462,2114
3422098,plastic,1,2268,4032,1099,1811,1310,2356
3422120,plastic,1,2268,4032,895,1739,1452,2306
3422132,plastic,1,2268,4032,693,1610,1452,2375
3422134,plastic,1,2268,4032,1115,1692,1424,2558
3422144,plastic,1,2268,4032,740,1629,1449,2551
3422157,plastic,1,2268,4032,794,1477,1373,2337
3422185,plastic,1,2268,4032,954,1534,1276,2416
3422189,plastic,1,2268,4032,838,1465,1377,2066
3422200,plastic,1,2268,4032,936,1890,1427,2366
3422230,plastic,1,2268,4032,964,1855,1553,2413
3422239,plastic,1,2268,4032,762,1795,1701,2277
3422342,plastic,1,2268,4032,775,1279,1361,2139
3422385,plastic,1,2268,4032,873,1503,1386,2025
3422485,plastic,1,2268,4032,976,1301,1301,2221
3422526,plastic,1,2268,4032,958,1266,1326,2237
3422559,plastic,1,2268,4032,944,1492,1367,2309
3422585,plastic,1,2268,4032,835,1452,1433,2810
3422598,plastic,1,2268,4032,910,1682,1408,2192
3422616,plastic,1,2268,4032,876,1521,1547,2167
3422631,plastic,1,2268,4032,910,1827,1443,2350
3422684,plastic,1,2592,4608,1123,2416,1397,2747
3422802,plastic,1,2268,4032,696,1540,1427,2381
3422861,plastic,1,2268,4032,693,1421,1509,2407
3422887,plastic,1,2268,4032,784,1783,1388,2480
3422906,plastic,1,2268,4032,510,1436,1729,2621
3422945,plastic,1,2268,4032,510,1354,1490,2649
3423012,plastic,1,2252,4000,753,1231,1434,1803
3423048,plastic,1,2252,4000,715,1425,1412,2013
3423066,plastic,1,2268,4032,995,1729,1232,2677
3423083,plastic,1,2252,4000,906,1559,1103,2369
3423122,plastic,1,2252,4000,809,1588,1402,2125
3423195,plastic,1,2268,4032,781,1424,1647,2306
3423237,plastic,1,2268,4032,488,1323,1651,2826
3423268,plastic,1,2268,4032,778,1191,1440,2851
3423301,plastic,1,2252,4000,887,1719,1324,2134
3423310,plastic,1,2268,4032,747,1660,1361,2690
3423341,plastic,1,2268,4032,895,1547,1465,2674
3423346,plastic,1,2252,4000,750,1669,1256,2187
3423373,plastic,1,2268,4032,954,1562,1462,2640
3423395,plastic,1,2592,4608,954,1336,1638,2833
3423398,plastic,1,2252,4000,578,1441,1187,2181
3423433,plastic,1,2268,4032,576,1512,1566,2986
3423448,plastic,1,4608,2592,1814,540,3362,1958
3423457,plastic,1,2268,4032,879,1660,1433,2227
3423474,plastic,1,2268,4032,895,1515,1411,2082
3423502,plastic,1,2268,4032,529,1591,1641,2952
3423526,plastic,1,2268,4032,734,1751,1440,2693
3423570,plastic,1,2268,4032,592,1440,1512,2350
3423602,plastic,1,2268,4032,409,1427,1748,2769
3423608,plastic,1,2268,4032,747,1440,1525,2180
3423624,plastic,1,2268,4032,923,1792,1260,2148
3423635,plastic,1,2268,4032,690,1773,1496,2583
3423637,plastic,1,2268,4032,784,1726,1320,2136
3423656,plastic,1,2268,4032,904,2013,1421,2567
3423676,plastic,1,2268,4032,773,1799,1402,2416
3423728,plastic,1,2268,4032,635,1645,1728,2745
3423735,plastic,1,2268,4032,778,1440,1358,2025
3423750,plastic,1,2268,4032,636,1499,1610,2797
3423758,plastic,1,2268,4032,547,1667,2126,2296
3423762,plastic,1,2268,4032,706,1411,1745,2838
3423770,plastic,1,2268,4032,627,1329,1833,2829
3423783,plastic,1,2268,4032,693,1462,1739,2763
3423796,plastic,1,2268,4032,586,1528,1748,2643
3423806,plastic,1,2268,4032,945,1569,1276,1827
3423836,plastic,1,4032,2268,1827,995,2763,1392
3423851,plastic,1,4032,2272,1358,369,3015,1489
3424026,plastic,1,2252,4000,984,1344,1295,2289
3424073,plastic,1,2252,4000,1078,1534,1349,2319
3424111,plastic,1,2268,4032,614,1411,1733,2785
3424205,plastic,1,2268,4032,734,1480,1641,2391
3424325,plastic,1,2268,4032,936,1503,1354,2003
3424371,plastic,1,2268,4032,1147,1663,1418,1827
3424389,plastic,1,1836,3264,620,1232,1158,1974
3424421,plastic,1,2268,4032,595,1408,1884,2460
3424423,plastic,1,2268,4032,1036,1298,1247,1909
3424446,plastic,1,2268,4032,1005,1651,1383,2366
3424489,plastic,1,2268,4032,690,1402,1654,2277
3424490,plastic,1,2268,4032,932,1389,1266,2523
3424552,plastic,1,2268,4032,743,1484,1707,2328
3424737,plastic,1,1836,3264,446,1188,1321,2068
3424753,plastic,1,2268,4032,1060,1610,1356,2234
3424812,plastic,1,2268,4032,888,1414,1288,2236
3424816,plastic,1,2268,4032,954,1528,1288,2372
3424828,plastic,1,2268,4032,1021,1573,1273,2419
3424844,plastic,1,1836,3264,484,1119,1234,2027
3424883,plastic,1,2268,4032,866,1610,1254,2356
3424905,plastic,1,1836,3264,620,1165,1135,2206
3424956,plastic,1,2268,4032,995,1481,1414,2353
3425008,plastic,1,2268,4032,1074,1569,1370,2407
3425014,plastic,1,1836,3264,683,1086,1168,2058
3425035,plastic,1,1836,3264,694,951,1140,2185
3425078,plastic,1,2268,4032,885,1651,1364,2196
3425100,plastic,1,2268,4032,816,1584,1317,2495
3425138,plastic,1,1836,3264,541,1127,1102,2254
3425156,plastic,1,2268,4032,961,1462,1389,2400
3425200,plastic,1,2268,4032,936,1458,1458,2614
3425227,plastic,1,2268,4032,948,1518,1386,2482
3425249,plastic,1,1836,3264,518,1178,1418,2025
3425252,plastic,1,1836,3264,566,1329,1209,1956
3425263,plastic,1,2268,4032,1065,1581,1380,2347
3425300,plastic,1,2268,4032,983,1373,1367,2514
3425307,plastic,1,2252,4000,1074,1650,1396,2059
3425335,plastic,1,2268,4032,992,1610,1373,2624
3425338,plastic,1,1836,3264,479,1283,1321,1905
3425370,plastic,1,2268,4032,1102,1118,1292,2748
3425395,plastic,1,2268,4032,781,1591,1455,2079
3425414,plastic,1,1836,3264,564,1132,1278,2190
3425445,plastic,1,1836,3264,668,1007,1038,2198
3425501,plastic,1,2268,4032,929,1471,1332,2111
3425582,plastic,1,2268,4032,904,1566,1184,2432
3425590,plastic,1,2268,4032,923,1602,1336,2022
3425607,plastic,1,2268,4032,816,1449,1367,1994
3425629,plastic,1,2268,4032,709,1559,1572,2088
3425645,plastic,1,4000,2250,1731,831,2453,1372
3425651,plastic,1,2268,4032,967,1503,1392,2328
3425653,plastic,1,2268,4032,797,1345,1358,2167
3425670,plastic,1,2268,4032,951,1550,1373,2381
3425693,plastic,1,2268,4032,992,1503,1314,2495
3425696,plastic,1,2268,4032,756,1584,1433,2048
3425711,plastic,1,2268,4032,873,1732,1251,2129
3425714,plastic,1,2268,4032,772,1417,1452,2917
3425738,plastic,1,2340,4160,1076,1982,1310,2574
3425743,plastic,1,1836,3264,551,1053,1196,2127
3425789,plastic,1,2268,4032,850,1411,1373,2489
3425811,plastic,1,2340,4160,562,1687,1713,2460
3425838,plastic,1,1836,3264,849,1043,1035,2366
3425867,plastic,1,2268,4032,822,1701,1547,2438
3425890,plastic,1,2592,4608,1040,2225,1498,2538
3425923,plastic,1,2592,4608,1022,1976,1555,2419
3425939,plastic,1,2268,4032,734,1625,1427,2315
3425948,plastic,1,1836,3264,566,1313,1283,2050
3425949,plastic,1,2268,4032,709,1402,1503,2466
3425991,plastic,1,2592,4608,1048,2084,1447,2365
3426027,plastic,1,2592,4608,1062,1973,1541,2354
3426042,plastic,1,2340,4160,1124,1956,1430,2408
3426050,plastic,1,2268,4032,869,1556,1348,2451
3426060,plastic,1,1836,3264,502,1150,1323,2287
3426067,plastic,1,2340,4160,1076,1914,1417,2256
3426081,plastic,1,2250,4000,909,1634,1222,1950
3426090,plastic,1,1836,3264,627,1076,1030,2157
3426150,plastic,1,1836,3264,625,1262,1127,1777
3426277,plastic,1,4032,2268,1408,605,2847,1739
3426343,plastic,1,2268,4032,586,2053,1884,2236
3426353,plastic,1,2268,4032,926,1588,1336,1997
3426358,plastic,1,2268,4032,441,1373,1641,2488
3426378,plastic,1,2268,4032,973,1610,1310,2240
3426392,plastic,1,2268,4032,967,945,1805,2274
3426399,plastic,1,4032,2268,1468,520,2640,1676
3426405,plastic,1,2268,4032,885,1758,1332,2101
3426408,plastic,1,2268,4032,699,1017,1540,2300
3426413,plastic,1,2268,4032,765,1254,1616,2722
3426424,plastic,1,2268,4032,784,1474,1701,2718
3426428,plastic,1,2268,4032,1043,1799,1288,2435
3426446,plastic,1,2268,4032,1021,1679,1285,2385
3426482,plastic,1,2268,4032,614,1395,1550,2328
3426498,plastic,1,4032,2268,1673,973,1874,1433
3426576,plastic,1,2268,4032,1080,1695,1273,2463
3426580,plastic,1,2268,4032,1008,1304,1348,2029
3426591,plastic,1,2268,4032,630,1632,1562,2448
3426597,plastic,1,2340,4160,1066,2044,1355,2330
3426631,plastic,1,4032,2268,1553,734,2633,1474
3426651,plastic,1,2268,4032,1017,1824,1471,2277
3426667,plastic,1,2268,4032,787,1603,1455,2441
3426670,plastic,1,2268,4032,948,1544,1216,1818
3426712,plastic,1,2268,4032,863,1836,1084,2057
3426718,plastic,1,2268,4032,986,1481,1099,1696
3426726,plastic,1,2268,4032,1125,1818,1200,1893
3426766,plastic,1,4032,2268,1909,873,2255,1244
3426773,plastic,1,2268,4032,1137,2038,1332,2173
3426786,plastic,1,4128,2322,1738,890,2277,1422
3426820,plastic,1,2268,4032,1078,2108,1238,2312
3426876,plastic,1,2268,4032,1019,1449,1395,2734
3427028,plastic,1,2268,4032,1070,1403,1113,2375
3427038,plastic,1,2268,4032,885,1424,1449,2476
3427061,plastic,1,2268,4032,857,1537,1364,2325
3427084,plastic,1,2268,4032,961,1474,1329,2444
3427120,plastic,1,2268,4032,1041,1608,1147,2369
3427144,plastic,1,2268,4032,995,1682,1279,1969
3427174,plastic,1,2268,4032,885,1685,1238,2133
3427195,plastic,1,2268,4032,917,1615,1353,1917
3427211,plastic,1,2268,4032,942,1647,1310,1866
3427362,plastic,1,2268,4032,598,1575,1502,2389
3427389,plastic,1,2268,4032,885,1915,1219,2293
3427398,plastic,1,2268,4032,1058,1210,1364,1685
3427496,plastic,1,2268,4032,684,1767,1533,2085
3427525,plastic,1,2268,4032,961,1597,1323,2312
3427608,plastic,1,2268,4032,974,1248,1365,2242
3427625,plastic,1,2268,4032,1000,1514,1253,2195
3427648,plastic,1,2268,4032,1005,1307,1265,2231
3427656,plastic,1,2268,4032,898,1342,1298,2340
3427659,plastic,1,2268,4032,876,1688,1276,2236
3427674,plastic,1,2268,4032,1040,1310,1247,2273
3427680,plastic,1,2268,4032,888,1729,1257,2230
3427699,plastic,1,2268,4032,983,1436,1292,2136
3427704,plastic,1,2268,4032,999,1830,1263,2331
3427732,plastic,1,2268,4032,891,1317,1133,2179
3427756,plastic,1,2268,4032,961,1427,1329,2350
3427784,plastic,1,2268,4032,1005,1821,1228,2148
3427814,plastic,1,2268,4032,975,1917,1200,2199
3428033,plastic,1,2250,4000,762,1612,1353,2123
3428086,plastic,1,2268,4032,954,1852,1254,2183
3428102,plastic,1,2268,4032,961,1610,1276,2403
3428134,plastic,1,2268,4032,863,1191,1247,2252
3428141,plastic,1,2268,4032,970,1458,1339,2479
3428147,plastic,1,2268,4032,1058,1622,1241,2230
3428148,plastic,1,2268,4032,973,1487,1329,2485
3428164,plastic,1,2268,4032,980,1474,1336,2463
3428175,plastic,1,2268,4032,1055,1512,1222,2098
3428179,plastic,1,2268,4032,999,1484,1344,2454
3428186,plastic,1,2268,4032,986,1761,1175,2145
3428194,plastic,1,2268,4032,951,1503,1301,2473
3428202,plastic,1,2268,4032,904,1707,1266,2227
3428261,plastic,1,2250,4000,878,1409,1384,2297
3428287,plastic,1,2268,4032,904,1720,1298,2214
3428366,plastic,1,2268,4032,1008,1884,1247,2161
3428440,plastic,1,2268,4032,948,1714,1351,2397
3428449,plastic,1,2268,4032,961,1704,1361,2385
3428457,plastic,1,2268,4032,961,1726,1367,2410
3428470,plastic,1,2268,4032,904,1673,1317,2378
3428480,plastic,1,2268,4032,970,1649,1379,2334
3428491,plastic,1,2268,4032,734,1399,1408,2504
3428504,plastic,1,4032,2268,1792,995,2362,1288
3428521,plastic,1,2268,4032,948,1389,1266,2347
3428524,plastic,1,2268,4032,964,1537,1213,2202
3428538,plastic,1,2268,4032,945,1795,1229,2047
3428544,plastic,1,2268,4032,873,1562,1408,2385
3428562,plastic,1,2268,4032,841,1298,1304,1896
3428582,plastic,1,2268,4032,807,1515,1402,2099
3428595,plastic,1,2268,4032,1033,1562,1339,2441
3428597,plastic,1,2268,4032,728,1493,1389,2186
3428681,plastic,1,2268,4032,948,1931,1225,2192
3428691,plastic,1,2268,4032,898,1263,1430,2192
3428717,plastic,1,2268,4032,1080,1134,1395,1521
3428728,plastic,1,2268,4032,819,1077,1434,2218
3428750,plastic,1,2268,4032,895,1443,1370,1937
3428782,plastic,1,2268,4032,917,1405,1323,2567
3428791,plastic,1,2268,4032,787,1150,1370,2022
3428806,plastic,1,2268,4032,1140,1591,1181,2287
3428817,plastic,1,2268,4032,914,1726,1247,2611
3428827,plastic,1,4032,2268,2133,992,2630,1383
3428839,plastic,1,2268,4032,970,1572,1348,2608
3428847,plastic,1,2268,4032,1120,1631,1174,2271
3428861,plastic,1,2268,4032,929,1392,1348,2536
3428876,plastic,1,2268,4032,1134,1662,1191,2240
3428884,plastic,1,2268,4032,898,1377,1345,2533
3428902,plastic,1,2268,4032,769,1477,1578,2687
3428904,plastic,1,2268,4032,942,1247,1370,2533
3428916,plastic,1,2268,4032,876,1370,1247,2315
3428918,plastic,1,2250,4000,897,1582,1400,2191
3428921,plastic,1,2268,4032,1093,1687,1150,2318
3428924,plastic,1,2268,4032,787,1430,1418,2117
3428929,plastic,1,2268,4032,895,1462,1452,2564
3428934,plastic,1,2268,4032,958,1361,1377,2441
3428942,plastic,1,2268,4032,850,1572,1184,2410
3428950,plastic,1,2268,4032,920,1736,1493,2290
3428958,plastic,1,2268,4032,866,1521,1377,2016
3428959,plastic,1,2268,4032,984,1263,1350,2464
3428978,plastic,1,2268,4032,1002,1713,1068,2421
3428981,plastic,1,2268,4032,838,1660,1383,2192
3428991,plastic,1,2268,4032,942,1550,1332,2460
3429002,plastic,1,2268,4032,819,1525,1449,2167
3429021,plastic,1,2268,4032,954,1613,1414,2057
3429065,plastic,1,2268,4032,781,1421,1547,2274
3429078,plastic,1,2268,4032,822,1487,1569,2312
3429096,plastic,1,2268,4032,715,1427,1569,2284
3429164,plastic,1,2268,4032,844,1556,1458,2174
3429173,plastic,1,2268,4032,832,1553,1433,2259
3429193,plastic,1,2268,4032,787,1673,1515,2394
3429199,plastic,1,2268,4032,810,1438,1393,2503
3429211,plastic,1,2268,4032,907,1509,1433,2211
3429250,plastic,1,2268,4032,228,813,1897,2775
3429263,plastic,1,2268,4032,838,1068,1367,2936
3429287,plastic,1,2268,4032,441,1131,1852,2769
3429348,plastic,1,2268,4032,917,1405,1264,2354
3429478,plastic,1,2268,4032,906,1505,1236,2262
3429510,plastic,1,2268,4032,929,1520,1332,2259
3429584,plastic,1,2250,4000,956,1462,1300,2547
3429628,plastic,1,2250,4000,1017,1317,1138,2634
3429714,plastic,1,2250,4000,1041,1428,1161,2491
3429746,plastic,1,1602,2848,672,1273,935,1571
3429770,plastic,1,2268,4032,988,1346,1186,2396
3430161,plastic,1,2268,4032,961,1490,1336,2340
3430195,plastic,1,2268,4032,1055,1507,1218,2333
3430331,plastic,1,2988,5312,1144,2615,1881,3239
3432541,plastic,1,2268,4032,854,1594,1222,2161
3432586,plastic,1,1840,3264,490,1241,1251,1731
3432654,plastic,1,2268,4032,980,1581,1173,2134
3433083,plastic,1,2268,4032,743,942,1481,2737
3433693,plastic,1,2252,4000,984,1672,1387,2216
3433846,plastic,1,2268,4032,643,1814,1569,2523
3434775,plastic,1,2592,4608,939,1785,1464,2323
3434854,plastic,1,2268,4032,394,1039,1696,2575
3435127,plastic,1,2592,4608,835,1973,1559,2563
3435176,plastic,1,2268,4032,873,1827,1323,2169
3435291,plastic,1,2268,4032,747,759,1603,3169
3436876,plastic,1,2268,4032,743,1496,1462,2334
3436966,plastic,1,2592,4608,1120,1988,1556,2539
3437290,plastic,1,2268,4032,753,1370,1421,2700
3437608,plastic,1,2268,4032,334,595,1862,3194
3437664,plastic,1,5664,3184,1571,601,3637,2649
3437709,plastic,1,3184,5664,433,1743,2269,3500
3438303,plastic,1,2268,4032,964,1569,1389,2309
3438527,plastic,1,5664,3184,1320,1670,3837,1870
3438638,plastic,1,2268,4032,1033,1670,1216,2120
3438882,plastic,1,3184,5664,730,2345,2165,3800
3438953,plastic,1,2848,1602,527,227,2248,1360
3439105,plastic,1,2268,4032,800,1329,1518,3115
3439372,plastic,1,2268,4032,1074,1657,1273,2077
3439414,plastic,1,3184,5664,1022,1867,2220,3633
3439504,plastic,1,2268,4032,1096,1767,1216,2104
3439619,plastic,1,2268,4032,1008,1698,1251,2388
3439839,plastic,1,2268,4032,999,1641,1216,2372
3439969,plastic,1,2268,4032,1024,1575,1251,2366
3440085,plastic,1,2268,4032,1106,1903,1216,2265
3440484,plastic,1,4032,2268,691,302,3168,2123
3440575,plastic,1,2268,4032,929,1301,1770,1597
3440813,plastic,1,3184,5664,1511,1038,2155,3982
3440855,plastic,1,3184,5664,1384,1553,2087,4502
3440959,plastic,1,3184,5664,1159,1518,1983,3461
3441171,plastic,1,2268,4032,891,1707,1537,2644
3441669,plastic,1,2268,4032,891,1761,1414,2079
3442548,plastic,1,4032,2268,1301,797,2495,1326
3443169,plastic,1,2268,4032,1062,1723,1156,2076
3443235,plastic,1,2268,4032,772,1701,1503,1946
3443760,plastic,1,2250,4000,947,1766,1438,2353
3444200,plastic,1,2268,4032,759,1679,1635,2599
3444225,plastic,1,2268,4032,718,1726,1600,2488
3444409,plastic,1,2560,1440,944,598,1582,926
3444658,plastic,1,2268,4032,999,1578,1106,2674
3444683,plastic,1,2560,1440,751,471,1858,944
3444692,plastic,1,2268,4032,787,1714,1474,2388
3444775,plastic,1,2268,4032,844,1714,1361,2347
3444918,plastic,1,2268,4032,1093,1676,1460,2433
3445234,plastic,1,2592,4608,1159,1840,1699,3093
3445650,plastic,1,2268,4032,825,1153,1348,2504
3445838,plastic,1,2268,4032,882,1821,1452,2410
3446456,plastic,1,2268,4032,857,1537,1301,2426
3446540,plastic,1,2268,4032,873,1525,1307,2325
3448390,plastic,1,2268,4032,1077,1635,1288,2350
3448561,plastic,1,2268,4032,1077,1607,1232,2686
3449129,plastic,1,2268,4032,999,1717,1389,2167
3449520,plastic,1,2560,1440,932,634,1614,858
3450260,plastic,1,4032,2268,1773,854,2413,1276
3450375,plastic,1,1440,2560,670,962,828,1567
3451041,plastic,1,1440,2560,540,972,886,1310
3451185,plastic,1,1440,2560,564,1070,898,1536
3451892,plastic,1,1440,2560,416,960,914,1660
3452274,plastic,1,1440,2560,582,998,914,1526
3452746,plastic,1,2268,4032,891,1701,1559,2227
3453451,plastic,1,2268,4032,488,873,1496,2290
3453636,plastic,1,5664,3184,2274,1433,3788,1867
3453746,plastic,1,2268,4032,1040,1688,1320,2668
3454069,plastic,1,2268,4032,753,1222,1449,3131
3454285,plastic,1,2268,4032,622,1078,1663,3150
3454298,plastic,1,2268,4032,510,765,1710,3358
3454370,plastic,1,2268,4032,1036,1178,1425,3154
3454386,plastic,1,2268,4032,992,208,1341,3508
3454603,plastic,1,2268,4032,731,1613,1622,2394
3454813,plastic,1,2250,4000,966,1494,1241,2450
3455266,plastic,1,2268,4032,961,1972,1449,2177
3455373,plastic,1,2268,4032,929,1906,1219,2189
3456379,plastic,1,2252,4000,793,1550,1521,2678
3456431,plastic,1,4032,2268,1556,712,2627,1389
3457296,plastic,1,2252,4000,581,1303,1709,2425
3457409,plastic,1,2268,4032,860,1581,1493,2618
3457579,plastic,1,2268,4032,255,554,2249,3081
3458563,plastic,1,2268,4032,302,1247,1799,2750
3459029,plastic,1,2268,4032,362,816,1921,3059
3459281,plastic,1,2268,4032,737,1918,1348,2545
3459507,plastic,1,2268,4032,857,1698,1462,2356
3459642,plastic,1,2268,4032,1033,1673,1480,2358
3459698,plastic,1,2268,4032,661,482,1395,3046
3460410,plastic,1,2268,4032,1036,2035,1509,2999
3460471,plastic,1,2322,4128,1051,1687,1367,2277
3460633,plastic,1,2268,4032,951,1830,1386,2637
3460714,plastic,1,2268,4032,1080,1421,1499,2123
3460742,plastic,1,2268,4032,1039,1040,1389,2851
3460773,plastic,1,2268,4032,932,1616,1377,2457
3461026,plastic,1,2322,4128,1103,1790,1303,2183
3461401,plastic,1,2268,4032,649,1956,1692,2268
3461826,plastic,1,4032,2268,536,426,2334,1782
3462924,plastic,1,2322,4128,874,1829,1471,2193
3463216,plastic,1,2322,4128,1077,1806,1406,2228
3464016,plastic,1,2604,4624,1266,1669,1403,2752
3464216,plastic,1,2268,4032,973,1613,1241,1881
3464267,plastic,1,2604,4624,1250,1922,1524,2449
3464364,plastic,1,2604,4624,881,1658,1676,2857
3464389,plastic,1,2604,4624,1112,1600,1495,2857
3464439,plastic,1,2604,4624,1116,2027,1445,2655
3464623,plastic,1,2604,4624,827,2019,1654,2543
3464723,plastic,1,2604,4624,1134,2041,1448,2572
3464863,plastic,1,2604,4624,1221,1720,1329,2926
3464882,plastic,1,2604,4624,1214,2135,1441,2576
3464894,plastic,1,2604,4624,1087,2005,1517,2211
3465234,plastic,1,2604,4624,1159,1918,1455,2713
3465246,plastic,1,2604,4624,1181,2009,1380,2727
3465271,plastic,1,2604,4624,1246,1720,1390,2839
3465313,plastic,1,2604,4624,1195,2261,1427,2503
3465469,plastic,1,2604,4624,1195,1557,1463,3125
3465513,plastic,1,2604,4624,1141,1488,1412,2977
3465573,plastic,1,2604,4624,842,2009,1781,2756
3465718,plastic,1,2604,4624,957,1571,1658,2969
3466224,plastic,1,2604,4624,1181,2294,1481,2597
3466243,plastic,1,2604,4624,1214,2222,1398,2507
3466288,plastic,1,2604,4624,1185,2214,1482,2514
3468282,plastic,1,2560,1440,760,691,1873,752
3473726,plastic,1,2268,4032,1115,1619,1273,2164
3478474,plastic,1,2250,4000,594,941,1669,2666
3478574,plastic,1,2250,4000,538,781,1847,2038
3479696,plastic,1,2250,4000,784,1419,1362,2119
3488126,plastic,1,4032,2268,1761,977,2082,1339
3489737,plastic,1,2268,4032,362,1329,1994,2309
3490986,plastic,1,1836,3264,775,1645,964,2022
3492282,plastic,1,2268,4032,204,1350,2083,2912
3492528,plastic,1,1440,2560,618,918,874,1750
3492533,plastic,1,2268,4032,135,1339,2246,1808
3492936,plastic,1,2268,4032,980,1682,1380,2819
3495132,plastic,1,2272,4032,908,1685,1377,2281
3496765,plastic,1,1602,2848,160,708,1484,1631
3497398,plastic,1,2268,4032,1033,1855,1251,2334
3498411,plastic,1,2268,4032,740,1729,1509,2057
3498495,plastic,1,2250,4000,781,1416,1541,2378
3498663,plastic,1,2250,4000,587,1306,1644,2550
3500126,plastic,1,2268,4032,822,1292,1550,2536
3500819,plastic,1,2268,4032,882,1169,1717,2296
3501591,plastic,1,2250,4000,784,1275,1506,2888
3502739,plastic,1,2250,4000,825,1212,1481,2950
3502806,plastic,1,2268,4032,1131,1818,1216,2196
3503381,plastic,1,2250,4000,944,1669,1369,2284
3503597,plastic,1,2250,4000,547,1344,1541,2653
3504036,plastic,1,2268,4032,970,1421,1531,2460
3504120,plastic,1,2268,4032,1040,1707,1342,2019
3504126,plastic,1,4032,2268,1745,926,2318,1463
3504150,plastic,1,2268,4032,888,1509,1402,2763
3504269,plastic,1,2268,4032,917,1635,1244,2000
3504308,plastic,1,2268,4032,1077,1610,1377,1994
3504783,plastic,1,2250,4000,1037,1975,1166,2294
3505444,plastic,1,2268,4032,983,1934,1323,2214
3505719,plastic,1,2322,4128,645,1451,1661,2709
3505749,plastic,1,2268,4032,1074,1811,1197,2268
3506844,plastic,1,2268,4032,718,1354,1695,2407
3507283,plastic,1,2322,4128,955,1696,1632,2509
3507434,plastic,1,4128,2322,1285,945,2677,1527
3507633,plastic,1,2268,4032,951,1676,1364,2038
3508221,plastic,1,2268,4032,750,1777,1496,1959
3508415,plastic,1,2268,4032,718,1462,1433,2737
3508703,plastic,1,2322,4128,861,1051,1606,2873
3509534,plastic,1,2268,4032,810,1748,1131,2060
3509922,plastic,1,4032,2268,1695,907,2334,1307
3510577,plastic,1,2268,4032,554,1651,1430,2526
3510605,plastic,1,2268,4032,895,1660,1465,2548
3511219,plastic,1,2252,4000,831,1250,1496,2897
3512063,plastic,1,2252,4000,622,1794,1696,2563
3512276,plastic,1,3184,5664,190,2155,2804,3376
3512313,plastic,1,3184,5664,593,1779,2388,4084
3512373,plastic,1,2268,4032,888,1814,1373,2032
3512715,plastic,1,2268,4032,983,1874,1188,2271
3513249,plastic,1,2268,4032,428,1361,1427,2359
3513381,plastic,1,2268,4032,958,1537,1418,2520
3514397,plastic,1,1836,3264,765,1517,1074,1821
3515209,plastic,1,2268,4032,891,1619,1169,2517
3515416,plastic,1,1836,3264,655,1017,1249,1466
