imagePath,label,Shape_num,width,height,point1_x,point1_y,point2_x,point2_y
3420220,pack,1,2268,4032,895,1694,1260,2397
3420245,plastic,1,2268,4032,989,2199,1203,2419
3420248,vinyl,1,1836,3264,449,1313,1377,2331
3420252,pack,1,2268,4032,929,1830,1304,2586
3420264,pack,1,2268,4032,772,1597,1436,2303
3420272,plastic,1,2268,4032,885,1893,1433,2479
3420279,plastic,1,2268,4032,986,1408,1354,1962
3420284,pack,1,2268,4032,885,1458,1481,2111
3420293,paper,1,4624,2604,2056,921,2619,1665
3420295,paper,1,2268,4032,769,1543,1531,2627
3420308,pack,1,2268,4032,989,1679,1257,2236
3420314,vinyl,1,1836,3264,638,1107,1242,2066
3420328,vinyl,1,2268,4032,917,1619,1389,2155
3420333,pack,1,2268,4032,1008,1742,1219,2356
3420348,pack,1,2268,4032,737,1606,1591,2205
3420350,paper,1,2268,4032,731,1417,1508,2527
3420373,plastic,1,2268,4032,1014,1748,1304,2035
3420375,paper,1,2268,4032,773,1420,1496,2395
3420386,glass,1,2268,4032,1200,1562,1480,2448
3420389,pack,1,2268,4032,964,1625,1421,2403
3420400,vinyl,1,2272,4032,958,1578,1427,2337
3420409,paper,1,2268,4032,819,1477,1490,2457
3420412,glass,1,2268,4032,1093,1380,1364,2318
3420416,plastic,1,4032,2268,1962,920,2482,1181
3420417,plastic,1,2268,4032,740,1710,1575,2466
3420420,plastic,1,2268,4032,904,1512,1534,2340
3420430,plastic,1,2268,4032,983,1700,1345,2485
3420437,paper,1,2268,4032,860,1521,1506,2435
3420442,paper,1,2268,4032,680,1556,1531,2558
3420458,plastic,1,2268,4032,806,1320,1465,2385
3420460,vinyl,1,1440,2560,403,896,952,1718
3420469,paper,1,2268,4032,482,1458,1679,2659
3420515,plastic,1,2268,4032,802,1848,1317,2146
3420537,plastic,1,2268,4032,644,1298,1521,2331
3420542,plastic,1,2268,4032,646,1670,1641,2170
3420547,plastic,1,2268,4032,905,1745,1543,2359
3420552,plastic,1,2268,4032,832,1540,1480,2164
3420560,paper,1,1836,3264,357,1115,1484,2190
3420561,paper,1,2268,4032,985,1321,1329,2536
3420580,paper,1,1836,3264,500,1214,1301,2025
3420581,paper,1,2604,4624,892,2056,1676,2666
3420584,vinyl,1,2268,4032,1011,1591,1515,2413
3420601,plastic,1,3184,5664,1353,2133,1972,3310
3420602,vinyl,1,1440,2560,550,1050,878,1554
3420609,paper,1,2268,4032,728,1418,1550,2488
3420617,can,1,2268,4032,895,1663,1395,2110
3420620,paper,1,1836,3264,372,1193,1344,1907
3420630,plastic,1,2268,4032,684,1380,1606,2353
3420654,can,1,2268,4032,816,1692,1329,2281
3420658,plastic,1,2268,4032,929,1468,1569,2268
3420668,plastic,1,3184,5664,1380,2540,1986,3122
3420678,paper,1,2268,4032,772,1421,1556,2407
3420680,paper,1,2250,4000,897,1316,1338,2191
3420686,plastic,1,2268,4032,898,1629,1597,2334
3420696,paper,1,2268,4032,643,1603,1717,2637
3420708,plastic,1,3184,5664,1406,2359,1972,2903
3420719,paper,1,2268,4032,869,1364,1487,2196
3420723,plastic,1,2268,4032,1040,1824,1172,2029
3420732,paper,1,2268,4032,737,1405,1559,2479
3420733,plastic,1,3184,5664,1344,2465,1888,3013
3420734,pack,1,2268,4032,1017,1531,1309,2388
3420743,plastic,1,2268,4032,1084,1758,1298,2029
3420768,vinyl,1,2268,4032,888,1726,1367,2463
3420787,plastic,1,2268,4032,677,1540,1537,2725
3420790,plastic,1,2268,4032,841,1490,1521,2463
3420794,vinyl,1,2268,4032,940,1954,1462,2274
3420802,plastic,1,2268,4032,867,1313,1364,2315
3420804,paper,1,2250,4000,888,1441,1388,2525
3420808,vinyl,1,2268,4032,917,1934,1380,2419
3420830,paper,1,2250,4000,900,1456,1456,2491
3420846,vinyl,1,2268,4032,901,1591,1427,2482
3420866,can,1,2268,4032,1084,1162,1377,2293
3420870,glass,1,2268,4032,891,1409,1310,2668
3420877,vinyl,1,2268,4032,702,1578,1458,2545
3420893,paper,1,2268,4032,605,1304,1764,2791
3420906,plastic,1,2268,4032,810,1354,1515,2432
3420910,vinyl,1,2268,4032,772,1698,1803,2302
3420931,plastic,1,2268,4032,630,1723,1351,2063
3420945,vinyl,1,2268,4032,895,1688,1251,2378
3420964,plastic,1,2268,4032,838,1682,1115,2202
3420974,plastic,1,2268,4032,839,1687,1424,2164
3420992,paper,1,2268,4032,932,1635,1276,2359
3421009,pet,1,2268,4032,816,1635,1150,2479
3421010,vinyl,1,2268,4032,469,1528,1764,2274
3421015,paper,1,2604,4624,899,2016,1701,2615
3421017,vinyl,1,2268,4032,387,1418,1550,2353
3421023,plastic,1,2268,4032,847,1399,1499,2378
3421037,pet,1,2268,4032,869,1140,1247,2643
3421042,paper,1,2250,4000,719,1269,1601,2417
3421044,vinyl,1,2268,4032,567,1553,1421,2118
3421051,vinyl,1,2268,4032,828,1395,1326,2558
3421072,plastic,1,2268,4032,936,1707,1200,1975
3421075,vinyl,1,2268,4032,860,1258,1377,2473
3421078,vinyl,1,2272,4032,529,1433,1623,2637
3421080,pet,1,2268,4032,920,1125,1301,2649
3421085,vinyl,1,2268,4032,762,1465,1423,2280
3421087,vinyl,1,2268,4032,784,1424,1601,2212
3421094,pack,1,2268,4032,1093,1729,1345,1978
3421110,pack,1,2268,4032,1062,1647,1405,2057
3421113,plastic,1,2268,4032,548,898,1600,2627
3421123,vinyl,1,2268,4032,331,1465,1389,2451
3421132,plastic,1,2268,4032,954,1339,1443,1874
3421156,glass,1,2272,4032,775,2013,1623,2457
3421174,paper,1,2250,4000,819,1391,1631,2378
3421183,plastic,1,2268,4032,662,1654,1427,2646
3421193,pack,1,2268,4032,983,1748,1339,2101
3421198,can,1,2268,4032,992,1386,1222,2025
3421206,vinyl,1,2268,4032,737,1361,1512,2460
3421208,pack,1,2268,4032,1002,1755,1370,2082
3421216,plastic,1,2268,4032,892,1424,1175,2170
3421222,vinyl,1,2268,4032,507,1106,1978,2744
3421224,pet,1,2268,4032,970,1669,1302,2375
3421236,vinyl,1,2268,4032,791,1254,1556,2756
3421259,plastic,1,2268,4032,1062,1695,1377,2022
3421286,paper,1,2322,4128,816,1464,1551,2541
3421288,plastic,1,4032,2268,1723,1030,2211,1213
3421296,plastic,1,2268,4032,879,1525,1392,2432
3421311,can,1,2268,4032,844,1436,1206,2133
3421332,can,1,2268,4032,866,1559,1298,2189
3421339,vinyl,1,2268,4032,595,1355,1698,2633
3421343,paper,1,2322,4128,745,1545,1506,2503
3421368,glass,1,1836,3264,640,1290,1043,1974
3421374,vinyl,1,2268,4032,791,1323,1603,2608
3421384,plastic,1,2268,4032,877,1314,1499,2164
3421395,paper,1,2250,4000,866,1747,1369,2281
3421408,paper,1,2322,4128,861,1574,1477,2480
3421444,vinyl,1,1440,2560,374,730,996,1658
3421457,pack,1,2250,4000,897,1769,1375,2309
3421501,pack,1,2268,4032,933,1356,1395,2296
3421502,plastic,1,2268,4032,995,2025,1263,2299
3421527,pack,1,2268,4032,929,1531,1509,2227
3421534,plastic,1,2268,4032,866,1399,1241,2262
3421551,plastic,1,2268,4032,765,1578,1528,2536
3421556,paper,1,2322,4128,884,1506,1532,2474
3421571,paper,1,2268,4032,523,1140,1950,2734
3421573,pack,1,2250,4000,919,1691,1444,2381
3421580,plastic,1,2268,4032,835,1874,1603,2536
3421584,paper,1,2322,4128,977,1616,1551,2454
3421594,plastic,1,2268,4032,816,1430,1367,1707
3421628,vinyl,1,2268,4032,718,1332,1581,2580
3421630,can,1,2268,4032,898,1392,1490,2375
3421638,can,1,2268,4032,1017,1714,1320,2095
3421655,vinyl,1,2268,4032,756,1364,1594,2596
3421685,can,1,2268,4032,1036,1515,1323,1925
3421691,can,1,2268,4032,954,1688,1373,2281
3421706,plastic,1,2268,4032,1057,1609,1317,2567
3421727,glass,1,1836,3264,696,956,1071,2349
3421738,plastic,1,2268,4032,810,1562,1547,2208
3421744,plastic,1,2268,4032,794,1371,1537,2362
3421749,paper,1,2268,4032,608,1115,1666,2095
3421751,paper,1,4128,2322,1758,903,2638,1506
3421764,plastic,1,2268,4032,810,1156,1467,2387
3421786,plastic,1,2268,4032,693,1241,1452,2778
3421794,pet,1,2268,4032,1055,1632,1348,2564
3421796,paper,1,4128,2322,1619,903,2574,1554
3421797,plastic,1,4032,2272,1194,602,2054,1506
3421804,plastic,1,2268,4032,630,1566,1418,2318
3421805,paper,1,2268,4032,460,1430,1405,2457
3421807,vinyl,1,2268,4032,580,1087,1641,2142
3421817,pet,1,2268,4032,1049,1559,1345,2488
3421821,paper,1,2322,4128,777,1442,1445,2425
3421829,glass,1,2268,4032,1002,1424,1241,2208
3421830,pet,1,2268,4032,866,1191,1339,2737
3421842,pet,1,2268,4032,929,1622,1219,2533
3421849,plastic,1,2272,4032,712,850,1821,2372
3421856,plastic,1,2268,4032,907,1745,1238,2088
3421870,glass,1,2268,4032,1036,1433,1279,2164
3421896,plastic,1,2268,4032,850,1572,1254,2007
3421911,plastic,1,2268,4032,980,1613,1405,2221
3421914,vinyl,1,2268,4032,693,1295,1632,2413
3421923,glass,1,2268,4032,951,1418,1213,2362
3421925,can,1,2268,4032,964,1465,1364,2221
3421928,pet,1,2268,4032,917,1473,1329,2824
3421931,paper,1,4128,2322,1622,806,2615,1487
3421941,paper,1,4032,2268,1027,422,2775,1748
3421943,pack,1,2250,4000,906,1625,1500,2459
3421955,plastic,1,2268,4032,844,1436,1477,2073
3421962,glass,1,2268,4032,1008,1373,1288,2372
3421970,can,1,2268,4032,907,1773,1569,2249
3421972,plastic,1,2268,4032,595,1572,1521,2416
3421979,paper,1,2322,4128,922,1625,1542,2522
3421980,plastic,1,2268,4032,835,1799,1150,2315
3421995,plastic,1,2268,4032,797,1528,1575,2290
3422011,vinyl,1,2268,4032,706,1380,1707,2533
3422018,plastic,1,2268,4032,649,1474,1637,2450
3422019,vinyl,1,2272,4032,396,1330,1405,2999
3422025,pet,1,2268,4032,765,1228,1421,2700
3422033,vinyl,1,2268,4032,658,1575,1632,2599
3422054,plastic,1,2268,4032,1036,1499,1569,2353
3422056,can,1,2250,4000,1066,1712,1456,2450
3422062,plastic,1,2268,4032,1065,1581,1317,2359
3422065,paper,1,2322,4128,960,1748,1548,2599
3422066,plastic,1,2268,4032,891,1566,1462,2114
3422084,paper,1,2268,4032,847,1380,1484,2249
3422087,paper,1,2322,4128,858,1615,1432,2449
3422096,can,1,2268,4032,891,1622,1414,2479
3422098,plastic,1,2268,4032,1099,1811,1310,2356
3422106,can,1,2268,4032,856,1656,1461,2254
3422108,paper,1,2268,4032,800,1402,1468,2331
3422110,glass,1,2610,4640,1170,400,1711,2360
3422116,paper,1,2268,4032,541,856,1811,2624
3422120,plastic,1,2268,4032,895,1739,1452,2306
3422128,paper,1,2268,4032,756,1474,1405,2366
3422130,paper,1,2322,4128,980,1745,1574,2599
3422132,plastic,1,2268,4032,693,1610,1452,2375
3422134,plastic,1,2268,4032,1115,1692,1424,2558
3422144,plastic,1,2268,4032,740,1629,1449,2551
3422146,paper,1,2268,4032,803,1288,1499,2262
3422157,plastic,1,2268,4032,794,1477,1373,2337
3422167,paper,1,2268,4032,778,1304,1509,2306
3422174,paper,1,4128,2322,1629,897,2538,1519
3422184,paper,1,2268,4032,773,1194,1597,2155
3422185,plastic,1,2268,4032,954,1534,1276,2416
3422189,plastic,1,2268,4032,838,1465,1377,2066
3422191,paper,1,2268,4032,750,1307,1455,2287
3422196,vinyl,1,2272,4032,476,1358,1710,2709
3422200,plastic,1,2268,4032,936,1890,1427,2366
3422215,paper,1,2268,4032,859,1345,1638,2202
3422230,plastic,1,2268,4032,964,1855,1553,2413
3422233,paper,1,2322,4128,822,1629,1400,2477
3422234,pet,1,2268,4032,881,1425,1336,2399
3422235,vinyl,1,2268,4032,866,1792,1479,2161
3422239,plastic,1,2268,4032,762,1795,1701,2277
3422259,paper,1,2268,4032,438,1370,1899,2303
3422282,paper,1,4128,2322,1622,829,2486,1435
3422300,paper,1,2268,4032,646,1509,1688,2422
3422317,glass,1,2268,4032,951,1562,1503,2362
3422329,paper,1,2268,4032,737,1458,1496,2511
3422330,can,1,2250,4000,834,1669,1619,2456
3422342,plastic,1,2268,4032,775,1279,1361,2139
3422360,pet,1,2268,4032,954,1405,1310,2485
3422364,can,1,2268,4032,964,1688,1260,2246
3422385,plastic,1,2268,4032,873,1503,1386,2025
3422390,paper,1,2322,4128,797,1613,1500,2432
3422446,vinyl,1,2268,4032,665,1710,1465,2618
3422476,pet,1,2268,4032,1039,1418,1402,2347
3422485,plastic,1,2268,4032,976,1301,1301,2221
3422487,vinyl,1,2268,4032,639,1786,1537,2526
3422501,pet,1,2268,4032,894,1358,1307,2466
3422526,plastic,1,2268,4032,958,1266,1326,2237
3422556,paper,1,2268,4032,627,1156,1764,2561
3422559,plastic,1,2268,4032,944,1492,1367,2309
3422577,glass,1,2268,4032,1055,1477,1427,2630
3422581,paper,1,2268,4032,537,1348,1663,2501
3422585,plastic,1,2268,4032,835,1452,1433,2810
3422598,plastic,1,2268,4032,910,1682,1408,2192
3422599,paper,1,2268,4032,721,1383,1581,2539
3422605,paper,1,2592,4608,1051,2297,1480,2657
3422608,vinyl,1,2268,4032,709,1282,1503,3033
3422616,plastic,1,2268,4032,876,1521,1547,2167
3422623,vinyl,1,2268,4032,624,1732,1660,2709
3422631,plastic,1,2268,4032,910,1827,1443,2350
3422648,glass,1,2268,4032,1002,1616,1194,2211
3422658,paper,1,2592,4608,1022,1537,1483,3002
3422669,vinyl,1,2268,4032,507,1578,1572,2709
3422684,plastic,1,2592,4608,1123,2416,1397,2747
3422689,vinyl,1,2268,4032,463,1332,1757,2777
3422723,vinyl,1,2268,4032,586,1572,1767,2933
3422774,paper,1,2268,4032,636,1361,1660,2529
3422776,vinyl,1,2268,4032,747,1323,1588,2441
3422790,vinyl,1,2268,4032,762,1499,1534,2189
3422802,plastic,1,2268,4032,696,1540,1427,2381
3422805,paper,1,2268,4032,665,1408,1449,2577
3422838,vinyl,1,2268,4032,838,1458,1409,2327
3422859,pack,1,2268,4032,879,1800,1162,2092
3422861,plastic,1,2268,4032,693,1421,1509,2407
3422871,vinyl,1,2268,4032,652,1392,1578,2429
3422887,plastic,1,2268,4032,784,1783,1388,2480
3422906,plastic,1,2268,4032,510,1436,1729,2621
3422925,paper,1,4032,2272,1137,403,2933,1932
3422926,can,1,2268,4032,898,1673,1320,2337
3422927,paper,1,2560,1440,854,594,1570,878
3422937,paper,1,2268,4032,854,1408,1487,2208
3422945,plastic,1,2268,4032,510,1354,1490,2649
3422960,can,1,2268,4032,891,1465,1361,1937
3422968,paper,1,2560,1440,928,648,1696,828
3422971,vinyl,1,4032,2268,1408,838,2539,1556
3422994,paper,1,2272,4032,369,1210,1960,2444
3422997,can,1,2268,4032,951,1903,1405,2129
3423003,paper,1,2268,4032,907,1641,1424,2016
3423012,plastic,1,2252,4000,753,1231,1434,1803
3423014,vinyl,1,2268,4032,759,1273,1651,2737
3423025,can,1,2268,4032,901,1821,1317,2230
3423027,paper,1,2272,4032,221,1228,2105,2744
3423037,can,1,2268,4032,939,1314,1266,2457
3423048,plastic,1,2252,4000,715,1425,1412,2013
3423051,can,1,2268,4032,895,1849,1364,2120
3423066,plastic,1,2268,4032,995,1729,1232,2677
3423070,paper,1,2268,4032,643,1266,1717,2844
3423083,plastic,1,2252,4000,906,1559,1103,2369
3423100,pack,1,2268,4032,1077,1528,1301,1953
3423101,paper,1,2268,4032,630,924,1647,2315
3423108,paper,1,2560,1440,1006,594,1628,962
3423122,plastic,1,2252,4000,809,1588,1402,2125
3423126,vinyl,1,4032,2268,1370,860,2555,1692
3423131,can,1,2250,4000,991,1347,1409,2488
3423133,paper,1,2268,4032,564,1156,1480,2977
3423134,paper,1,2268,4032,973,1657,1332,2296
3423140,paper,1,2272,4032,438,1354,1859,2488
3423159,paper,1,4032,2268,1836,844,2583,1427
3423172,pack,1,2268,4032,1014,1342,1282,2010
3423187,can,1,2268,4032,680,1405,1607,2344
3423193,glass,1,2268,4032,961,1688,1355,2315
3423195,plastic,1,2268,4032,781,1424,1647,2306
3423196,pack,1,2268,4032,1055,1797,1440,2378
3423201,paper,1,2268,4032,662,1282,1301,2696
3423203,can,1,2250,4000,1066,1341,1378,2472
3423206,paper,1,2272,4032,492,1241,2256,2696
3423222,pet,1,2268,4032,999,1452,1273,2425
3423228,paper,1,2268,4032,1017,1925,1367,2507
3423229,vinyl,1,4000,2252,1303,634,2366,1521
3423237,plastic,1,2268,4032,488,1323,1651,2826
3423268,plastic,1,2268,4032,778,1191,1440,2851
3423270,can,1,2250,4000,1031,1531,1403,2459
3423274,pack,1,2268,4032,696,1862,1613,2577
3423284,vinyl,1,2268,4032,630,1436,1559,2466
3423288,vinyl,1,2268,4032,860,1169,1354,2542
3423291,paper,1,2268,4032,731,1358,1591,2485
3423301,plastic,1,2252,4000,887,1719,1324,2134
3423310,plastic,1,2268,4032,747,1660,1361,2690
3423318,pack,1,2268,4032,1036,1663,1399,2772
3423325,can,1,2268,4032,907,1367,1269,2259
3423329,pack,1,2268,4032,850,1480,1241,2221
3423341,plastic,1,2268,4032,895,1547,1465,2674
3423343,paper,1,2268,4032,721,1408,1566,2394
3423346,plastic,1,2252,4000,750,1669,1256,2187
3423348,pack,1,2268,4032,806,1024,1465,2848
3423354,can,1,2268,4032,1021,1509,1298,2596
3423359,paper,1,2272,4032,400,1386,2061,2747
3423373,plastic,1,2268,4032,954,1562,1462,2640
3423378,vinyl,1,4032,2268,1688,674,2665,1767
3423379,vinyl,1,2268,4032,699,1235,1477,2246
3423381,paper,1,2268,4032,879,1503,1295,2268
3423386,can,1,2268,4032,983,1666,1443,2309
3423387,pack,1,2268,4032,999,1569,1348,2041
3423395,plastic,1,2592,4608,954,1336,1638,2833
3423398,plastic,1,2252,4000,578,1441,1187,2181
3423401,pack,1,2250,4000,837,1566,1469,2388
3423415,pack,1,2592,4608,1242,2084,1494,2333
3423433,plastic,1,2268,4032,576,1512,1566,2986
3423443,vinyl,1,2268,4032,652,1143,1477,2526
3423448,plastic,1,4608,2592,1814,540,3362,1958
3423450,paper,1,2268,4032,851,1443,1408,2158
3423456,pack,1,2268,4032,942,1723,1455,2807
3423457,plastic,1,2268,4032,879,1660,1433,2227
3423460,pack,1,2268,4032,658,1843,1827,3018
3423474,plastic,1,2268,4032,895,1515,1411,2082
3423502,plastic,1,2268,4032,529,1591,1641,2952
3423507,paper,1,2268,4032,850,1273,1597,2196
3423511,pack,1,2268,4032,917,1799,1411,2848
3423526,plastic,1,2268,4032,734,1751,1440,2693
3423533,paper,1,2272,4032,756,1389,2092,2489
3423537,glass,1,2268,4032,1074,1685,1219,2129
3423547,can,1,2268,4032,973,1418,1323,2441
3423568,paper,1,2268,4032,740,1166,1613,2306
3423570,plastic,1,2268,4032,592,1440,1512,2350
3423585,paper,1,2268,4032,932,1518,1395,2126
3423602,plastic,1,2268,4032,409,1427,1748,2769
3423608,plastic,1,2268,4032,747,1440,1525,2180
3423614,glass,1,2250,4000,1059,1579,1359,2500
3423624,plastic,1,2268,4032,923,1792,1260,2148
3423626,vinyl,1,2252,4000,862,1406,1468,2134
3423635,plastic,1,2268,4032,690,1773,1496,2583
3423637,plastic,1,2268,4032,784,1726,1320,2136
3423640,can,1,2268,4032,1040,1490,1314,2277
3423649,vinyl,1,4032,2272,1052,637,2887,1339
3423651,paper,1,2268,4032,851,1351,1301,1871
3423654,paper,1,1440,2560,520,918,934,1498
3423656,plastic,1,2268,4032,904,2013,1421,2567
3423662,pet,1,4032,2268,1786,951,2671,1317
3423674,pack,1,2268,4032,798,1089,1395,2139
3423676,plastic,1,2268,4032,773,1799,1402,2416
3423698,paper,1,2268,4032,882,1550,1427,2211
3423707,paper,1,2268,4032,873,1569,1408,2230
3423708,paper,1,2268,4032,670,968,1580,2661
3423713,paper,1,1836,3264,561,929,1298,2305
3423724,paper,1,2268,4032,743,1355,1490,2332
3423728,plastic,1,2268,4032,635,1645,1728,2745
3423733,paper,1,2268,4032,866,854,1247,2808
3423735,plastic,1,2268,4032,778,1440,1358,2025
3423736,paper,1,2268,4032,847,1647,1471,2511
3423741,paper,1,2252,4000,719,1342,1544,2508
3423742,glass,1,2250,4000,1041,1419,1391,2516
3423744,paper,1,4032,2272,1528,419,2466,1611
3423750,plastic,1,2268,4032,636,1499,1610,2797
3423752,pet,1,2268,4032,1055,1276,1225,1836
3423755,paper,1,1440,2560,468,1074,942,1710
3423758,plastic,1,2268,4032,547,1667,2126,2296
3423762,plastic,1,2268,4032,706,1411,1745,2838
3423763,paper,1,2268,4032,597,1085,1638,2460
3423764,can,1,2268,4032,1093,1824,1329,2501
3423767,paper,1,4032,2272,1635,180,2690,1450
3423770,plastic,1,2268,4032,627,1329,1833,2829
3423776,pack,1,2592,4608,1127,1822,1310,2185
3423778,glass,1,2268,4032,1017,1228,1288,2070
3423783,plastic,1,2268,4032,693,1462,1739,2763
3423795,can,1,2268,4032,1071,1849,1418,2570
3423796,plastic,1,2268,4032,586,1528,1748,2643
3423806,plastic,1,2268,4032,945,1569,1276,1827
3423807,pet,1,2250,4000,937,1184,1287,2400
3423814,pet,1,2250,4000,984,1366,1397,2653
3423815,paper,1,2592,4608,1167,1765,1606,2520
3423819,paper,1,2268,4032,863,1383,1510,2260
3423832,paper,1,2268,4032,661,1304,1417,2545
3423836,plastic,1,4032,2268,1827,995,2763,1392
3423846,vinyl,1,2250,4000,650,1066,1630,2719
3423851,plastic,1,4032,2272,1358,369,3015,1489
3423853,paper,1,2268,4032,873,1632,1446,2410
3423856,can,1,2268,4032,1049,1421,1260,1808
3423858,can,1,2268,4032,1061,1901,1335,2684
3423865,paper,1,2268,4032,835,1452,1418,2235
3423877,paper,1,2268,4032,598,1400,1617,2609
3423887,paper,1,1836,3264,490,1119,1261,2146
3423896,paper,1,2268,4032,759,1556,1332,2340
3423901,can,1,2268,4032,1024,1673,1307,2432
3423907,vinyl,1,2250,4000,666,1153,1531,2722
3423910,vinyl,1,2268,4032,687,1046,1569,2829
3423924,paper,1,2268,4032,954,1736,1562,2570
3423936,paper,1,1440,2560,506,986,961,1608
3423938,vinyl,1,2250,4000,844,1406,1536,2507
3423942,paper,1,1836,3264,306,1193,1392,1986
3423955,paper,1,2268,4032,879,1503,1496,2353
3423956,vinyl,1,2268,4032,621,1251,1543,2585
3423974,vinyl,1,2250,4000,687,1497,1509,2541
3423991,pack,1,2252,4000,775,1544,1552,2137
3423996,paper,1,2268,4032,699,1619,1257,2366
3424007,vinyl,1,2250,4000,1103,1566,1347,2709
3424011,paper,1,1440,2560,516,862,966,1484
3424015,vinyl,1,2268,4032,624,961,1647,2737
3424017,glass,1,2268,4032,1062,1566,1537,2501
3424020,can,1,2268,4032,1109,1449,1301,1805
3424023,paper,1,2268,4032,800,1944,1396,2759
3424026,plastic,1,2252,4000,984,1344,1295,2289
3424029,paper,1,2268,4032,876,1632,1386,2322
3424058,vinyl,1,2250,4000,819,1281,1650,2728
3424065,vinyl,1,2268,4032,888,1688,1386,2410
3424073,plastic,1,2252,4000,1078,1534,1349,2319
3424078,paper,1,2268,4032,435,791,1921,3021
3424088,pet,1,2252,4000,956,1528,1365,2216
3424095,paper,1,2268,4032,863,1651,1449,2470
3424103,can,1,1836,3264,586,1395,1308,1762
3424111,plastic,1,2268,4032,614,1411,1733,2785
3424113,vinyl,1,2250,4000,784,1644,1493,2572
3424115,vinyl,1,2268,4032,986,1361,1367,2964
3424127,vinyl,1,2268,4032,932,1663,1326,2526
3424128,vinyl,1,2250,4000,875,1659,1606,2531
3424132,can,1,1836,3264,566,1392,1272,1780
3424141,vinyl,1,2268,4032,633,917,1471,2577
3424154,pet,1,2268,4032,961,1748,1329,2602
3424167,paper,1,2268,4032,869,1676,1418,2413
3424171,pet,1,2268,4032,1017,1490,1304,2340
3424172,can,1,2268,4032,680,1496,1506,2435
3424177,paper,1,2252,4000,725,1481,1652,2525
3424189,vinyl,1,2250,4000,872,1328,1534,2619
3424193,pack,1,2592,4608,1069,1678,1271,2099
3424205,plastic,1,2268,4032,734,1480,1641,2391
3424206,pet,1,2268,4032,932,1572,1235,2511
3424209,vinyl,1,2268,4032,885,1695,1474,2202
3424211,glass,1,2592,4608,1375,2110,1512,2549
3424219,glass,1,2268,4032,1011,1477,1222,1852
3424222,pet,1,2268,4032,1008,1556,1323,2611
3424229,can,1,2268,4032,728,1594,1430,2400
3424235,vinyl,1,2250,4000,881,1350,1493,2718
3424238,can,1,2592,4608,1145,1750,1357,2293
3424241,can,1,2268,4032,1005,1701,1310,2287
3424250,vinyl,1,2268,4032,737,1052,1714,2262
3424259,vinyl,1,2268,4032,778,1285,1493,2457
3424260,can,1,2592,4608,1177,1577,1440,2128
3424271,can,1,2268,4032,813,1503,1405,2470
3424272,vinyl,1,2268,4032,765,1430,1521,2665
3424277,pack,1,2268,4032,608,1172,1486,2797
3424284,paper,1,2268,4032,945,1597,1373,2208
3424286,paper,1,4032,2268,1755,655,2627,1462
3424287,can,1,2268,4032,932,1692,1386,2299
3424295,vinyl,1,2268,4032,624,1364,1556,2602
3424312,vinyl,1,2268,4032,1021,1729,1266,2268
3424320,can,1,2268,4032,1014,1692,1503,2306
3424325,plastic,1,2268,4032,936,1503,1354,2003
3424328,can,1,2268,4032,936,1543,1317,2410
3424332,vinyl,1,2250,4000,806,1559,1559,2584
3424344,can,1,2268,4032,772,1603,1521,2350
3424351,paper,1,2268,4032,778,1849,1332,2618
3424371,plastic,1,2268,4032,1147,1663,1418,1827
3424389,plastic,1,1836,3264,620,1232,1158,1974
3424395,paper,1,2268,4032,904,1493,1537,2240
3424401,paper,1,2268,4032,850,1714,1370,2432
3424415,can,1,2268,4032,895,1540,1291,2438
3424416,can,1,2268,4032,958,1175,1389,1862
3424421,plastic,1,2268,4032,595,1408,1884,2460
3424423,plastic,1,2268,4032,1036,1298,1247,1909
3424431,vinyl,1,2268,4032,724,1629,1440,2337
3424436,can,1,2268,4032,835,1934,1490,2117
3424443,glass,1,2268,4032,806,1748,1408,2325
3424446,plastic,1,2268,4032,1005,1651,1383,2366
3424447,paper,1,2268,4032,876,1471,1455,2246
3424451,pet,1,2268,4032,895,1216,1499,2577
3424462,vinyl,1,2268,4032,627,1568,1629,2394
3424480,paper,1,2268,4032,841,1814,1436,2618
3424489,plastic,1,2268,4032,690,1402,1654,2277
3424490,plastic,1,2268,4032,932,1389,1266,2523
3424503,vinyl,1,2268,4032,457,1389,1685,2394
3424504,pet,1,2268,4032,784,1329,1292,2454
3424519,can,1,2268,4032,731,1792,1364,1991
3424526,paper,1,4032,2268,1304,731,2564,1692
3424547,paper,1,2268,4032,822,1761,1376,2507
3424552,plastic,1,2268,4032,743,1484,1707,2328
3424553,paper,1,2268,4032,571,1405,1487,2605
3424557,paper,1,2252,4000,812,1303,1615,2319
3424559,pack,1,2268,4032,948,1323,1402,2797
3424562,vinyl,1,2268,4032,907,1421,1273,1978
3424578,vinyl,1,4032,2268,1408,605,2605,1755
3424597,vinyl,1,2268,4032,841,1424,1279,2007
3424601,paper,1,2268,4032,975,1770,1594,2602
3424612,paper,1,4032,2268,1210,765,2677,1748
3424620,vinyl,1,2268,4032,772,1455,2111,2372
3424623,paper,1,2268,4032,888,1786,1471,2580
3424651,paper,1,2268,4032,917,1871,1534,2709
3424655,vinyl,1,2268,4032,841,1436,1418,2444
3424660,paper,1,2268,4032,819,1572,1440,2413
3424664,vinyl,1,2268,4032,989,1206,1572,2444
3424673,paper,1,2268,4032,617,1238,1538,2457
3424681,paper,1,2268,4032,895,1896,1480,2690
3424698,paper,1,2268,4032,668,1336,1610,2582
3424703,paper,1,2268,4032,891,1625,1361,2259
