imagePath,label,Shape_num,width,height,point1_x,point1_y,point2_x,point2_y
3454985,pack,4,4032,2268,2214,547,2554,1058
3454985,glass,4,4032,2268,1524,763,2553,1529
3454985,can,4,4032,2268,1274,897,1626,1237
3454985,can,4,4032,2268,1306,1140,1633,1410
3455022,paper,2,5664,3184,1540,774,3567,2445
3455022,plastic,2,5664,3184,1708,1057,2367,1703
3455266,plastic,1,2268,4032,961,1972,1449,2177
3455322,can,6,4032,2268,1483,848,1729,1080
3455322,can,6,4032,2268,1495,995,1734,1187
3455322,can,6,4032,2268,2086,883,2275,1186
3455322,pack,6,4032,2268,2387,848,2676,1216
3455322,glass,6,4032,2268,1661,756,1978,1680
3455322,glass,6,4032,2268,2070,799,2428,1724
3455373,plastic,1,2268,4032,929,1906,1219,2189
3455589,can,2,2268,4032,781,1610,1295,2107
3455589,pack,2,2268,4032,1285,1789,1619,2372
3455720,can,5,4032,2268,2337,765,2641,1183
3455720,can,5,4032,2268,1165,896,1541,1302
3455720,pack,5,4032,2268,1475,527,1881,915
3455720,glass,5,4032,2268,1935,798,2407,1729
3455720,glass,5,4032,2268,1542,911,1905,1890
3456207,plastic,2,2560,1440,1544,328,1748,996
3456207,plastic,2,2560,1440,930,368,1568,1012
3456379,plastic,1,2252,4000,793,1550,1521,2678
3456431,plastic,1,4032,2268,1556,712,2627,1389
3456485,plastic,2,2268,4032,753,1786,1222,2353
3456485,plastic,2,2268,4032,1150,1871,1559,2274
3456487,plastic,3,4032,2268,1597,570,2331,1521
3456487,plastic,3,4032,2268,2325,1213,2633,1487
3456487,plastic,3,4032,2268,1118,539,1528,1291
3456744,plastic,2,2268,4032,935,1581,1379,1950
3456744,plastic,2,2268,4032,1043,1862,1500,2228
3457001,plastic,4,4032,2268,1528,491,1799,1055
3457001,plastic,4,4032,2268,1304,1033,1550,1251
3457001,vinyl,4,4032,2268,1531,636,2655,1657
3457001,pack,4,4032,2268,2287,1224,2866,1730
3457190,paper,1,2322,4128,655,1587,1693,2270
3457209,glass,2,2268,4032,391,932,1269,3799
3457209,glass,2,2268,4032,1370,1005,2114,3667
3457223,plastic,5,4032,2268,1014,936,1301,1377
3457223,plastic,5,4032,2268,1175,1377,1383,1569
3457223,vinyl,5,4032,2268,1994,554,2970,1106
3457223,paper,5,4032,2268,1399,876,2498,1689
3457223,paper,5,4032,2268,1803,892,2338,1729
3457244,plastic,2,1440,2560,486,956,721,1685
3457244,glass,2,1440,2560,700,996,1151,1639
3457249,paper,1,2322,4128,771,1616,1658,2274
3457296,plastic,1,2252,4000,581,1303,1709,2425
3457409,plastic,1,2268,4032,860,1581,1493,2618
3457415,pet,1,2268,4032,948,1392,1310,2425
3457503,glass,2,2268,4032,1219,1493,1468,2290
3457503,pet,2,2268,4032,832,1493,1200,2240
3457576,glass,1,2268,4032,800,1156,1118,1830
3457579,plastic,1,2268,4032,255,554,2249,3081
3457753,glass,2,2268,4032,1159,1855,1610,2630
3457753,glass,2,2268,4032,781,1458,1172,2785
3457952,pack,3,4032,2268,1030,926,1833,1671
3457952,plastic,3,4032,2268,1460,1434,2009,1932
3457952,paper,3,4032,2268,1420,525,2778,1607
3457962,paper,1,2322,4128,655,1564,1648,2361
3458406,vinyl,1,2268,4032,1039,2085,1301,2470
3458535,pack,2,2268,4032,548,1342,1027,2933
3458535,can,2,2268,4032,1008,1997,1436,2448
3458548,glass,1,2268,4032,847,1515,1326,2863
3458563,plastic,1,2268,4032,302,1247,1799,2750
3458621,can,1,2604,4624,1073,1676,1669,3219
3458824,paper,1,2268,4032,476,542,1710,3405
3459029,plastic,1,2268,4032,362,816,1921,3059
3459044,pet,1,2268,4032,707,1696,1347,2323
3459074,pet,1,2268,4032,747,1288,1364,2816
3459247,paper,3,3264,1836,1102,709,1359,1153
3459247,plastic,3,3264,1836,1385,714,1693,1130
3459247,vinyl,3,3264,1836,1691,650,2122,1249
3459281,plastic,1,2268,4032,737,1918,1348,2545
3459295,paper,3,4032,2268,1436,680,2123,1469
3459295,paper,3,4032,2268,1839,768,2682,1522
3459295,paper,3,4032,2268,1521,726,1816,1368
3459378,vinyl,1,2268,4032,964,942,1638,1814
3459452,vinyl,2,2268,4032,674,1446,1062,2451
3459452,vinyl,2,2268,4032,1090,1547,1405,2542
3459507,plastic,1,2268,4032,857,1698,1462,2356
3459563,plastic,2,2268,4032,1273,2186,1682,2485
3459563,plastic,2,2268,4032,665,2113,1213,2456
3459637,paper,4,4032,2268,1849,1067,2469,1302
3459637,paper,4,4032,2268,1733,1095,2570,1512
3459637,paper,4,4032,2268,1402,586,2488,1339
3459637,paper,4,4032,2268,1866,1002,2639,1389
3459642,plastic,1,2268,4032,1033,1673,1480,2358
3459698,plastic,1,2268,4032,661,482,1395,3046
3459764,pack,1,2322,4128,890,1409,1487,2699
3459886,plastic,2,2268,4032,709,1279,1688,2703
3459886,plastic,2,2268,4032,662,1279,1509,2740
3460013,plastic,2,2268,4032,372,1440,1166,2240
3460013,plastic,2,2268,4032,1225,1399,2016,2174
3460027,glass,1,2322,4128,1077,1654,1293,2258
3460043,glass,1,2322,4128,1081,1763,1286,2330
3460073,glass,2,2322,4128,877,1605,1093,2185
3460073,glass,2,2322,4128,1128,1620,1347,2195
3460168,vinyl,1,2268,4032,920,1991,1783,2952
3460325,paper,1,2268,4032,847,1440,1452,2243
3460410,plastic,1,2268,4032,1036,2035,1509,2999
3460471,plastic,1,2322,4128,1051,1687,1367,2277
3460576,paper,1,2268,4032,456,1796,1767,2391
3460588,pet,1,2322,4128,1035,1335,1454,2709
3460633,plastic,1,2268,4032,951,1830,1386,2637
3460714,plastic,1,2268,4032,1080,1421,1499,2123
3460742,plastic,1,2268,4032,1039,1040,1389,2851
3460773,plastic,1,2268,4032,932,1616,1377,2457
3460780,can,1,2250,4000,794,1072,1406,2575
3460943,pet,2,2268,4032,694,1523,1123,2667
3460943,can,2,2268,4032,1128,1727,1489,2650
3461026,plastic,1,2322,4128,1103,1790,1303,2183
3461064,paper,4,4032,2268,1279,1013,1956,1644
3461064,paper,4,4032,2268,1478,800,2567,1723
3461064,glass,4,4032,2268,1468,520,2051,986
3461064,pack,4,4032,2268,2208,589,2655,1093
3461067,vinyl,4,4032,2268,1013,559,2006,1217
3461067,pack,4,4032,2268,1254,1146,1955,1770
3461067,paper,4,4032,2268,1647,851,2284,1607
3461067,paper,4,4032,2268,2043,868,2670,1580
3461338,plastic,4,2268,4032,1181,1446,1295,1871
3461338,vinyl,4,2268,4032,1408,1714,1521,1997
3461338,vinyl,4,2268,4032,1260,1688,1443,1947
3461338,plastic,4,2268,4032,863,1474,1184,1762
3461401,plastic,1,2268,4032,649,1956,1692,2268
3461466,paper,4,2268,4032,1140,1669,1484,2120
3461466,paper,4,2268,4032,721,1348,1339,2117
3461466,plastic,4,2268,4032,850,2066,1206,2548
3461466,plastic,4,2268,4032,1203,2164,1370,2498
3461700,vinyl,3,4128,2322,1980,674,2428,1719
3461700,vinyl,3,4128,2322,2406,445,3241,2003
3461700,vinyl,3,4128,2322,987,481,2093,1758
3461826,plastic,1,4032,2268,536,426,2334,1782
3461975,pack,1,2268,4032,706,762,1389,2403
3462080,can,1,2322,4128,948,1789,1392,2032
3462378,pet,3,2268,4032,636,2151,1027,2583
3462378,pet,3,2268,4032,986,1629,1295,2482
3462378,pet,3,2268,4032,1263,2145,1701,2681
3462924,plastic,1,2322,4128,874,1829,1471,2193
3463216,plastic,1,2322,4128,1077,1806,1406,2228
3463477,can,3,2268,4032,1033,1739,1360,2083
3463477,can,3,2268,4032,1038,1956,1346,2121
3463477,can,3,2268,4032,1038,2005,1334,2162
3463777,plastic,2,2268,4032,1027,2044,1688,2605
3463777,plastic,2,2268,4032,816,1764,1534,2605
3463786,pet,1,2592,4608,1054,1442,1565,3106
3463807,vinyl,1,2268,4032,936,1915,1641,2655
3463987,vinyl,1,2268,4032,882,1701,1449,2180
3464016,plastic,1,2604,4624,1266,1669,1403,2752
3464182,plastic,2,2268,4032,1156,1997,1528,2359
3464182,plastic,2,2268,4032,961,1673,1332,2038
3464216,plastic,1,2268,4032,973,1613,1241,1881
3464267,plastic,1,2604,4624,1250,1922,1524,2449
3464284,can,3,2268,4032,806,1455,1341,1839
3464284,can,3,2268,4032,594,1818,1134,2195
3464284,can,3,2268,4032,681,1624,1216,2004
3464364,plastic,1,2604,4624,881,1658,1676,2857
3464389,plastic,1,2604,4624,1112,1600,1495,2857
3464398,vinyl,1,2268,4032,945,1544,1493,2539
3464439,plastic,1,2604,4624,1116,2027,1445,2655
3464465,vinyl,1,2268,4032,778,1673,1578,2407
3464623,plastic,1,2604,4624,827,2019,1654,2543
3464714,paper,1,2988,5312,917,1835,2037,3633
3464723,plastic,1,2604,4624,1134,2041,1448,2572
3464863,plastic,1,2604,4624,1221,1720,1329,2926
3464882,plastic,1,2604,4624,1214,2135,1441,2576
3464894,plastic,1,2604,4624,1087,2005,1517,2211
3465022,pet,1,2268,4032,992,1748,1254,2463
3465234,plastic,1,2604,4624,1159,1918,1455,2713
3465246,plastic,1,2604,4624,1181,2009,1380,2727
3465271,plastic,1,2604,4624,1246,1720,1390,2839
3465313,plastic,1,2604,4624,1195,2261,1427,2503
3465469,plastic,1,2604,4624,1195,1557,1463,3125
3465513,plastic,1,2604,4624,1141,1488,1412,2977
3465573,plastic,1,2604,4624,842,2009,1781,2756
3465718,plastic,1,2604,4624,957,1571,1658,2969
3466224,plastic,1,2604,4624,1181,2294,1481,2597
3466243,plastic,1,2604,4624,1214,2222,1398,2507
3466288,plastic,1,2604,4624,1185,2214,1482,2514
3466483,vinyl,2,3184,5664,1353,2319,1857,2770
3466483,vinyl,2,3184,5664,1331,2659,2017,3261
3467201,paper,1,2604,4624,795,1839,1856,2984
3467583,paper,1,2604,4624,820,1770,1813,2709
3468129,paper,1,2604,4624,773,1741,1690,2796
3468170,paper,1,2604,4624,986,2056,1427,2829
3468189,plastic,4,1440,2560,858,1098,1172,1420
3468189,plastic,4,1440,2560,198,894,686,1728
3468189,can,4,1440,2560,412,956,878,1152
3468189,can,4,1440,2560,514,1170,878,1534
3468282,plastic,1,2560,1440,760,691,1873,752
3468354,paper,1,2604,4624,978,1917,1471,2667
3468792,paper,1,2604,4624,910,1535,1734,2355
3468944,plastic,3,2560,1440,902,471,1360,1108
3468944,vinyl,3,2560,1440,1108,342,1692,1002
3468944,can,3,2560,1440,1104,950,1460,1216
3469100,paper,1,2268,4032,580,1033,1720,2607
3469531,plastic,4,1440,2560,526,1454,726,1686
3469531,paper,4,1440,2560,272,992,544,1576
3469531,vinyl,4,1440,2560,482,942,1029,1453
3469531,can,4,1440,2560,688,1292,1124,1738
3469667,vinyl,1,2268,4032,217,920,2070,2687
3470471,plastic,3,1440,2560,200,1592,933,1663
3470471,vinyl,3,1440,2560,564,1034,1228,1630
3470471,can,3,1440,2560,272,1134,572,1552
3470537,plastic,2,2560,1440,707,892,1568,994
3470537,paper,2,2560,1440,744,486,1584,854
3470572,paper,1,2268,4032,724,1358,1764,2700
3470709,plastic,2,2268,4032,1106,1373,1556,2299
3470709,plastic,2,2268,4032,750,1682,1137,2202
3470841,can,3,1440,2560,605,999,878,1277
3470841,can,3,1440,2560,627,1342,908,1623
3470841,plastic,3,1440,2560,473,897,518,1718
3470895,can,4,1440,2560,657,991,921,1264
3470895,can,4,1440,2560,681,1323,954,1596
3470895,plastic,4,1440,2560,365,1280,678,1577
3470895,pack,4,1440,2560,365,972,678,1302
3470915,plastic,2,2268,4032,1166,1518,1859,2618
3470915,plastic,2,2268,4032,473,1354,1156,2470
3471179,plastic,5,2560,1440,610,678,862,956
3471179,paper,5,2560,1440,1184,292,1509,1021
3471179,paper,5,2560,1440,926,304,1214,552
3471179,can,5,2560,1440,642,218,946,674
3471179,can,5,2560,1440,844,520,1194,1098
3471298,pack,3,1440,2560,398,914,670,1180
3471298,plastic,3,1440,2560,698,912,934,1168
3471298,vinyl,3,1440,2560,318,1154,958,1762
3471364,vinyl,2,1440,2560,330,926,956,1564
3471364,paper,2,1440,2560,526,1234,1032,1762
3471668,vinyl,3,2560,1440,784,378,1274,993
3471668,vinyl,3,2560,1440,1104,314,1616,742
3471668,vinyl,3,2560,1440,1101,605,1618,1137
3473268,plastic,4,2268,4032,1125,1777,1336,1984
3473268,plastic,4,2268,4032,879,1959,1099,2407
3473268,plastic,4,2268,4032,1276,2022,1380,2199
3473268,plastic,4,2268,4032,1109,2111,1241,2151
3473587,plastic,2,1440,2560,682,988,1010,1846
3473587,pack,2,1440,2560,342,1072,678,1602
3473726,plastic,1,2268,4032,1115,1619,1273,2164
3473786,pack,3,2560,1440,1106,424,1626,756
3473786,glass,3,2560,1440,928,734,1474,966
3473786,plastic,3,2560,1440,1368,670,1716,1014
3473874,glass,1,2268,4032,910,1912,1342,2331
3474168,plastic,2,1440,2560,460,1180,936,1420
3474168,glass,2,1440,2560,414,956,1038,1170
3474320,plastic,2,2560,1440,816,400,1787,818
3474320,glass,2,2560,1440,742,810,1558,1076
3474884,pack,3,1440,2560,528,742,863,1089
3474884,plastic,3,1440,2560,344,1155,742,1552
3474884,glass,3,1440,2560,696,817,1003,1787
3474964,glass,3,2560,1440,852,409,1644,663
3474964,pack,3,2560,1440,744,553,1241,934
3474964,plastic,3,2560,1440,1231,654,1605,1016
3475031,paper,4,2560,1440,776,640,1284,1014
3475031,can,4,2560,1440,802,416,1056,676
3475031,glass,4,2560,1440,1032,368,1602,700
3475031,plastic,4,2560,1440,1280,616,1672,1004
3475545,plastic,2,2560,1440,1002,296,1790,892
3475545,plastic,2,2560,1440,1014,716,1438,1144
3476033,plastic,3,1440,2560,576,1526,964,1648
3476033,plastic,3,1440,2560,756,898,1044,1514
3476033,plastic,3,1440,2560,426,958,740,1530
3476086,plastic,3,1440,2560,546,1472,926,1706
3476086,plastic,3,1440,2560,710,850,1010,1390
3476086,plastic,3,1440,2560,454,864,720,1452
3476548,plastic,2,2560,1440,972,483,1700,756
3476548,plastic,2,2560,1440,738,774,1804,852
3476624,pack,2,2250,4000,409,1178,1259,2156
3476624,pack,2,2250,4000,399,1073,1250,1293
3476669,paper,1,2250,4000,434,828,1675,2359
3477014,pack,1,2250,4000,723,530,1394,2666
3477030,pack,1,2250,4000,831,762,1289,2365
3477604,glass,2,1440,2560,450,868,844,1716
3477604,plastic,2,1440,2560,854,1114,1042,1602
3477617,paper,2,2268,4032,806,1773,1314,2249
3477617,pet,2,2268,4032,1131,1503,1736,2303
3477643,paper,3,2268,4032,495,1307,1235,2110
3477643,pet,3,2268,4032,1210,1751,1783,2533
3477643,paper,3,2268,4032,885,2000,1373,2476
3477672,plastic,4,2250,4000,622,1341,900,2716
3477672,plastic,4,2250,4000,1112,1331,1287,2687
3477672,plastic,4,2250,4000,978,1453,1166,2453
3477672,plastic,4,2250,4000,781,1547,1044,2687
3477901,can,1,2250,4000,931,1316,1216,1613
3477936,glass,1,2250,4000,916,1031,1362,2212
3478052,paper,3,2268,4032,272,1710,915,2429
3478052,paper,3,2268,4032,847,1370,1549,2526
3478052,plastic,3,2268,4032,1498,1637,2115,2237
3478104,paper,3,2268,4032,1210,1758,1685,2388
3478104,paper,3,2268,4032,557,1792,862,2178
3478104,plastic,3,2268,4032,980,1742,1232,1994
3478342,glass,2,2250,4000,1228,1116,1731,2706
3478342,can,2,2250,4000,206,1716,925,2591
3478389,plastic,2,2560,1440,1113,484,1500,1044
3478389,plastic,2,2560,1440,830,430,1200,1046
3478392,vinyl,3,2268,4032,426,1654,864,2161
3478392,plastic,3,2268,4032,1000,1799,1111,1948
3478392,paper,3,2268,4032,787,1565,1911,2756
3478474,plastic,1,2250,4000,594,941,1669,2666
3478574,plastic,1,2250,4000,538,781,1847,2038
3478774,plastic,2,2250,4000,581,1178,1531,1763
3478774,plastic,2,2250,4000,597,1325,1522,2534
3478842,vinyl,1,2250,4000,631,1253,1697,2309
3479005,can,3,4032,2268,1818,1010,2423,1224
3479005,plastic,3,4032,2268,1940,662,2504,1115
3479005,paper,3,4032,2268,1799,1273,2514,1796
3479042,vinyl,1,2250,4000,669,1241,1506,2559
3479059,vinyl,1,1440,2560,444,724,1020,1782
3479187,plastic,3,2268,4032,1065,2259,1543,2662
3479187,can,3,2268,4032,573,1307,1342,2381
3479187,paper,3,2268,4032,1288,1399,1988,2300
3479667,vinyl,2,2250,4000,1232,1164,1703,2106
3479667,plastic,2,2250,4000,413,1056,1309,2416
3479672,vinyl,4,1440,2560,314,984,622,1626
3479672,can,4,1440,2560,704,926,880,1026
3479672,glass,4,1440,2560,608,1058,812,1644
3479672,can,4,1440,2560,806,1032,1048,1642
3479696,plastic,1,2250,4000,784,1419,1362,2119
3479973,paper,3,2268,4032,524,765,2225,2344
3479973,plastic,3,2268,4032,432,2117,720,2393
3479973,paper,3,2268,4032,796,2135,1424,2884
3480064,plastic,2,1440,2560,304,924,734,1354
3480064,pack,2,1440,2560,698,1120,1136,1658
3481885,plastic,2,2268,4032,677,1424,945,2104
3481885,vinyl,2,2268,4032,939,1367,1544,2454
3482621,paper,4,2268,4032,778,1862,1005,2218
3482621,plastic,4,2268,4032,1096,2022,1219,2148
3482621,paper,4,2268,4032,1027,1692,1358,2000
3482621,plastic,4,2268,4032,1241,1994,1490,2277
3483473,plastic,3,1440,2560,572,1438,998,1868
3483473,plastic,3,1440,2560,416,1198,574,1756
3483473,plastic,3,1440,2560,544,1016,968,1438
3483541,plastic,3,2560,1440,1030,686,1356,1014
3483541,can,3,2560,1440,1048,428,1314,648
3483541,glass,3,2560,1440,1360,406,1572,1046
3483562,pack,3,1440,2560,592,1236,946,1550
3483562,can,3,1440,2560,640,1523,896,1706
3483562,plastic,3,1440,2560,576,966,898,1284
3485704,paper,1,2250,4000,803,1278,1544,2238
3485806,paper,1,2604,4624,849,1694,2001,2857
3487593,glass,1,2272,4032,1012,1862,1311,2186
3488126,plastic,1,4032,2268,1761,977,2082,1339
3489159,paper,1,2268,4032,419,1326,1701,2715
3489299,plastic,2,2268,4032,1046,1944,1402,2296
3489299,plastic,2,2268,4032,954,1528,1238,1921
3489565,plastic,2,2268,4032,561,1143,1468,2136
3489565,plastic,2,2268,4032,942,1515,1632,2466
3489737,plastic,1,2268,4032,362,1329,1994,2309
3490396,paper,2,2322,4128,847,1943,1603,2712
3490396,paper,2,2322,4128,546,1925,1370,2590
3490827,pack,1,2592,4608,932,2016,1685,2628
3490986,plastic,1,1836,3264,775,1645,964,2022
3492282,plastic,1,2268,4032,204,1350,2083,2912
3492291,can,1,2272,4032,1024,1764,1579,2520
3492409,plastic,2,2268,4032,999,1395,1402,2454
3492409,can,2,2268,4032,781,1865,967,2047
3492499,vinyl,1,2268,4032,570,1736,1877,2835
3492528,plastic,1,1440,2560,618,918,874,1750
3492533,plastic,1,2268,4032,135,1339,2246,1808
3492604,vinyl,1,2268,4032,832,1852,1499,2435
3492811,paper,1,2252,4000,784,1344,1580,2381
3492936,plastic,1,2268,4032,980,1682,1380,2819
3493045,glass,2,4128,2322,1848,1051,2096,1309
3493045,glass,2,4128,2322,2174,993,2374,1406
3493178,plastic,2,1440,2560,506,1370,966,1654
3493178,plastic,2,1440,2560,468,1002,936,1310
3493561,pet,1,2252,4000,950,1452,1267,2534
3493765,pet,1,2252,4000,950,1484,1284,2528
3493945,vinyl,1,2268,4032,869,1736,1339,2274
3494067,plastic,2,2268,4032,740,1594,1449,2029
3494067,vinyl,2,2268,4032,832,2003,1525,2271
3494168,paper,3,2272,4032,769,1463,1862,2693
3494168,paper,3,2272,4032,699,1403,1628,2394
3494168,paper,3,2272,4032,536,1370,1246,2520
3494512,paper,5,2268,4032,1134,1663,1503,1855
3494512,paper,5,2268,4032,1137,1877,1503,2388
3494512,paper,5,2268,4032,753,1736,1125,2211
3494512,paper,5,2268,4032,1134,1818,1509,1937
3494512,paper,5,2268,4032,753,1594,1125,1758
3494515,vinyl,1,2604,4624,820,1626,1846,2886
3494591,plastic,2,4624,2604,2034,1304,2496,1802
3494591,plastic,2,4624,2604,1983,845,2467,1336
3494609,paper,1,2268,4032,704,1651,1405,2630
3494726,vinyl,1,4624,2604,1651,766,2890,1824
3494737,vinyl,2,2268,4032,617,1903,828,2155
3494737,plastic,2,2268,4032,797,1559,1692,2476
3494775,vinyl,2,2268,4032,1455,1647,1632,2388
3494775,plastic,2,2268,4032,662,1613,1427,2425
3494906,vinyl,1,2268,4032,747,1578,1562,2498
3495066,vinyl,2,2252,4000,575,1165,932,2047
3495066,plastic,2,2252,4000,958,1110,1696,2121
3495067,paper,1,2268,4032,860,1732,1518,2196
3495132,plastic,1,2272,4032,908,1685,1377,2281
3495145,plastic,2,1152,2048,570,970,701,1131
3495145,plastic,2,1152,2048,442,1008,578,1186
3495308,paper,1,2250,4000,797,1387,1438,2622
3495484,vinyl,1,4000,2250,1603,569,2472,1666
3495485,vinyl,1,1440,2560,410,754,1032,1702
3495580,glass,2,2272,4032,646,1408,1144,2262
3495580,plastic,2,2272,4032,1283,2019,1594,2334
3495626,paper,1,2268,4032,769,1818,1386,2255
3495771,vinyl,2,1152,2048,579,870,771,1078
3495771,vinyl,2,1152,2048,422,907,629,1162
3495774,pet,2,2268,4032,728,1535,1051,2233
3495774,vinyl,2,2268,4032,1030,1535,1562,2237
3495797,vinyl,1,2250,4000,581,1331,1541,2669
3495941,glass,3,1836,3264,913,1538,1130,1892
3495941,plastic,3,1836,3264,1002,1454,1140,1597
3495941,glass,3,1836,3264,717,1339,910,1905
3496192,plastic,2,2252,4000,1015,1287,1321,1603
3496192,plastic,2,2252,4000,672,1297,981,1606
3496216,vinyl,1,2250,4000,1034,1597,1203,2406
3496231,pack,1,2272,4032,614,1266,1717,2501
3496234,plastic,2,2252,4000,172,572,946,1841
3496234,plastic,2,2252,4000,553,1006,1880,2012
3496251,vinyl,2,2268,4032,527,1813,936,2415
3496251,paper,2,2268,4032,949,1658,1526,2570
3496385,plastic,2,2252,4000,1156,1280,1465,1718
3496385,plastic,2,2252,4000,821,1220,1138,1723
3496420,vinyl,1,1602,2848,534,586,1089,2057
3496704,paper,1,2250,4000,294,1416,1841,2566
3496765,plastic,1,1602,2848,160,708,1484,1631
3496840,paper,3,2268,4032,1166,1824,1408,2227
3496840,vinyl,3,2268,4032,1162,1982,1446,2325
3496840,plastic,3,2268,4032,885,1947,1159,2221
3496904,vinyl,2,2268,4032,951,1787,1251,2312
3496904,plastic,2,2268,4032,1263,2010,1345,2107
3497140,plastic,2,2268,4032,1420,1947,1584,2117
3497140,pet,2,2268,4032,743,1497,1273,2533
3497247,plastic,3,2268,4032,1017,1540,1119,1650
3497247,plastic,3,2268,4032,1200,1382,1442,1757
3497247,paper,3,2268,4032,706,1757,1711,2667
3497260,pet,2,2268,4032,621,1327,932,2331
3497260,vinyl,2,2268,4032,928,1263,1655,2305
3497398,plastic,1,2268,4032,1033,1855,1251,2334
3497422,paper,2,2252,4000,1068,1325,1602,2141
3497422,paper,2,2252,4000,565,1366,1037,2075
3497458,vinyl,2,2268,4032,811,1460,1319,2454
3497458,can,2,2268,4032,1342,1733,1505,2112
3497520,vinyl,2,2268,4032,753,1442,1163,2481
3497520,paper,2,2268,4032,1029,1562,1597,2394
3497623,vinyl,2,2268,4032,702,1125,1544,1714
3497623,paper,2,2268,4032,731,1581,1792,2473
3497848,paper,1,2268,4032,540,1446,1659,2435
3498082,pack,2,2268,4032,1077,1260,1666,1843
3498082,pack,2,2268,4032,721,1846,1436,2507
3498258,vinyl,1,2250,4000,941,1847,1256,2138
3498387,can,2,2268,4032,867,1438,1062,1654
3498387,paper,2,2268,4032,399,1470,2022,2821
3498411,plastic,1,2268,4032,740,1729,1509,2057
3498489,can,3,2268,4032,560,1951,808,2187
3498489,paper,3,2268,4032,789,1525,1450,2402
3498489,paper,3,2268,4032,1086,1580,1675,2471
3498492,plastic,4,2268,4032,721,1537,1468,2107
3498492,plastic,4,2268,4032,523,1669,1814,2920
3498492,plastic,4,2268,4032,1197,1966,1632,2687
3498492,plastic,4,2268,4032,655,2057,1238,2753
3498495,plastic,1,2250,4000,781,1416,1541,2378
3498523,can,3,2268,4032,572,1934,842,2202
3498523,paper,3,2268,4032,796,1428,1668,2477
3498523,paper,3,2268,4032,910,1616,1786,2566
3498552,pack,1,2268,4032,362,1008,1125,1789
3498596,glass,1,2250,4000,1006,1709,1328,2428
3498622,pack,2,2268,4032,1080,1811,1449,2025
3498622,pack,2,2268,4032,844,2048,1279,2362
3498663,plastic,1,2250,4000,587,1306,1644,2550
3498734,vinyl,1,2268,4032,649,1622,1584,2284
3498839,vinyl,1,2250,4000,994,1347,1266,2378
3498900,vinyl,3,2268,4032,1184,2403,1594,2914
3498900,vinyl,3,2268,4032,605,1566,1887,2637
3498900,vinyl,3,2268,4032,589,1550,1314,2596
3499005,paper,4,1836,3264,689,1010,1260,1375
3499005,paper,4,1836,3264,585,1089,1320,1624
3499005,paper,4,1836,3264,393,1246,824,1752
3499005,paper,4,1836,3264,668,1523,1497,2173
3499170,paper,1,2268,4032,876,1581,1273,2114
3499264,pack,1,2268,4032,983,1887,1484,2092
3499266,paper,6,2268,4032,784,1474,1471,2441
3499266,paper,6,2268,4032,630,1509,1329,2479
3499266,paper,6,2268,4032,513,1490,680,2470
3499266,paper,6,2268,4032,684,1458,1311,2570
3499266,vinyl,6,2268,4032,1455,1695,1622,1953
3499266,paper,6,2268,4032,1509,1858,1801,2375
3499621,paper,1,2268,4032,391,1250,1825,3164
3499695,plastic,2,2268,4032,646,1608,1247,2252
3499695,vinyl,2,2268,4032,1194,1534,1714,2249
3499791,vinyl,1,2268,4032,583,1222,1616,2403
3499949,paper,1,2268,4032,917,1739,1600,2259
3500097,vinyl,2,2268,4032,1287,1853,1655,2291
3500097,paper,2,2268,4032,556,1799,1294,2339
3500126,plastic,1,2268,4032,822,1292,1550,2536
3500332,pack,2,2268,4032,753,1868,1285,2394
3500332,pack,2,2268,4032,1213,1843,1723,2356
3500361,vinyl,1,2268,4032,1162,1764,1307,2249
3500419,paper,1,2250,4000,603,1575,1769,3172
3500427,paper,1,2268,4032,435,1014,1988,2803
3500446,pack,1,2268,4032,655,1175,1698,2303
3500454,paper,1,2250,4000,947,1100,1288,2772
3500673,paper,1,2268,4032,828,1433,1206,2192
3500769,paper,1,2268,4032,860,1732,1254,2170
3500792,plastic,3,2268,4032,647,1335,1408,2318
3500792,pet,3,2268,4032,200,1761,689,2569
3500792,paper,3,2268,4032,1481,1754,2021,2522
3500819,plastic,1,2268,4032,882,1169,1717,2296
3500851,paper,1,2268,4032,668,1412,1711,2471
3500898,plastic,2,2250,4000,791,1569,1153,1966
3500898,plastic,2,2250,4000,1094,1997,1347,2250
3501013,paper,1,2268,4032,740,1506,1447,2441
3501108,paper,1,2268,4032,644,1125,1550,2361
3501183,pet,1,2268,4032,970,1480,1296,2516
3501204,can,2,4032,2268,2221,697,2515,1850
3501204,vinyl,2,4032,2268,1474,396,2221,1842
3501487,vinyl,1,4032,2268,1650,917,2542,1688
3501591,plastic,1,2250,4000,784,1275,1506,2888
3501593,vinyl,2,2268,4032,1128,2088,1266,2230
3501593,vinyl,2,2268,4032,882,1783,1389,2309
3501596,vinyl,2,2268,4032,986,1773,1112,1899
3501596,vinyl,2,2268,4032,706,1651,1166,2120
3502431,vinyl,2,2268,4032,1288,1738,1468,1918
3502431,glass,2,2268,4032,936,1506,1219,2441
3502495,glass,3,2268,4032,1071,1745,1285,1909
3502495,plastic,3,2268,4032,910,1865,1266,2170
3502495,pet,3,2268,4032,1225,1685,1443,2164
3502574,vinyl,2,2268,4032,901,1950,1043,2082
3502574,vinyl,2,2268,4032,1068,1600,1380,2416
3502603,plastic,3,4032,2268,1806,654,1999,837
3502603,plastic,3,4032,2268,1877,875,2084,1149
