imagePath,label,Shape_num,width,height,point1_x,point1_y,point2_x,point2_y
4761695,glass,1,2268,4032,926,1391,1280,2533
4763828,glass,1,2268,4032,759,1402,1455,2306
4798730,glass,1,2268,4032,842,1408,1183,1747
4798783,glass,1,2268,4032,963,1468,1312,2235
4800487,glass,1,2268,4032,942,1777,1317,2155
4819239,glass,1,5664,3184,1770,1283,3981,1924
4832679,glass,1,1440,2560,498,834,914,1770
4843408,glass,1,1836,3264,681,1403,1127,2003
4853904,glass,1,2268,4032,1039,1766,1345,2289
4856728,glass,1,2268,4032,983,1162,1408,2693
4856987,glass,1,2268,4032,684,1600,1723,2120
4857066,glass,1,2268,4032,834,1305,1225,2650
4860698,glass,1,1836,3264,735,1264,953,2071
4868070,glass,1,2268,4032,990,1910,1280,2074
4868738,glass,1,2268,4032,978,1916,1239,2499
4872450,glass,1,4032,2268,1897,554,2259,1565
4873709,glass,1,2268,4032,633,1377,1537,2092
4873745,glass,1,2268,4032,589,1401,1522,2141
4881604,glass,1,2268,4032,876,1380,1282,2776
4883288,glass,1,2250,4000,916,1334,1337,2672
4886726,glass,1,1836,3264,694,1443,928,1670
4891670,glass,1,2268,4032,1058,1544,1314,2290
4892131,glass,1,2268,4032,899,1457,1490,2631
4900231,glass,1,2268,4032,857,1784,1229,2119
4903755,glass,1,1602,2848,521,1216,1146,1507
4903899,glass,1,1602,2848,400,1248,1297,1511
4907673,glass,1,2268,4032,1043,1462,1312,2267
4907918,glass,1,2268,4032,1102,1622,1267,1934
4908082,glass,1,2268,4032,932,1480,1335,1988
4908198,glass,1,2268,4032,1065,1874,1263,2106
4914510,glass,1,1440,2560,466,900,1016,1496
4914966,glass,1,2268,4032,907,1893,1378,2524
4927159,glass,1,4000,2250,1772,937,2038,1393
4928908,glass,1,2250,4000,1087,1800,1500,2097
4942367,glass,1,2268,4032,570,1515,1499,2555
4942628,glass,1,2268,4032,797,1516,1171,2323
4944806,glass,1,2268,4032,960,2238,1410,1540
4947491,glass,1,2322,4128,848,1651,1406,2328
4949071,glass,1,4128,2322,1625,771,2467,1532
4959613,glass,1,2250,4000,1006,1364,1272,2519
4965241,glass,1,2250,4000,928,1741,1400,2219
4978455,glass,1,2988,5312,1190,2104,1728,2948
4981313,glass,1,2268,4032,777,1864,1418,2276
4981349,glass,1,2268,4032,343,1777,1712,2189
4982611,glass,1,2592,4608,1055,2200,1699,2851
4983529,glass,1,5664,3184,2112,1315,4164,1902
4984220,glass,1,2592,4608,418,1904,2174,3013
4984735,glass,1,2268,4032,882,1265,1364,2810
4984787,glass,1,2268,4032,835,2244,1547,2624
4988838,glass,1,2268,4032,1135,1331,1373,2010
4990127,glass,1,2252,4000,672,1478,1512,2419
4998459,glass,1,3184,5664,1332,1769,2097,3890
5012591,glass,1,2268,4032,847,1213,1531,2249
5012723,glass,1,2268,4032,847,1534,1430,2384
5024339,glass,1,2268,4032,838,1625,1509,2637
5025161,glass,1,2250,4000,1006,1250,1228,1722
5055037,glass,1,2988,5312,1237,2166,1664,3212
5059534,glass,1,2620,4656,659,1524,1838,3212
5059563,glass,1,2620,4656,822,1764,1766,3208
5059591,glass,1,2620,4656,1087,1759,1865,3222
5059777,glass,1,2988,5312,1021,2141,1702,3179
5060847,glass,1,3184,5664,1247,1593,2092,3598
5060864,glass,1,2988,5312,1233,1772,1726,3088
5063381,glass,1,2250,4000,1028,1728,1256,2378
5063714,glass,1,2988,5312,1262,1668,1764,3341
5064239,glass,1,2988,5312,1328,1764,1710,2942
5064283,glass,1,2988,5312,1282,1843,1643,2971
5065596,glass,1,2620,4656,1001,1982,1590,3521
5066159,glass,1,2988,5312,1270,1760,1801,3453
5070340,glass,1,2592,4608,970,1609,1536,3075
5070389,glass,1,2592,4608,940,1613,1624,3085
5070417,glass,1,2592,4608,961,1638,1444,2977
5071752,glass,1,2250,4000,916,1359,1326,2743
5073586,glass,1,1440,2560,546,840,940,1434
5075793,glass,1,1836,3264,854,1548,1026,1866
5076263,glass,1,2268,4032,1068,1490,1503,2618
5076306,glass,1,2268,4032,876,1253,1407,2876
5081847,glass,1,2268,4032,1065,1383,1371,2326
5084300,glass,1,2268,4032,753,1742,1505,2280
5085234,glass,1,2268,4032,1090,1811,1314,2016
5089780,glass,1,2268,4032,1261,1648,1496,2393
5099238,glass,1,2268,4032,880,1571,1354,2076
5106160,glass,1,2268,4032,568,1769,1703,2667
5106663,glass,1,5664,3184,1936,1305,3944,1885
5107107,glass,1,2268,4032,1133,1480,1465,2318
5110161,glass,1,2268,4032,958,923,1408,2728
5110242,glass,1,2268,4032,958,1304,1428,2413
5116245,glass,1,2268,4032,855,1140,1424,2864
5116316,glass,1,2268,4032,854,1338,1247,2577
5116819,glass,1,2268,4032,920,1786,1600,2602
5141301,glass,1,3184,5664,1353,2241,2008,3881
5143985,glass,1,4032,2268,1660,819,2196,1452
5144286,glass,1,2268,4032,882,1512,1405,2747
5146691,glass,1,2268,4032,1036,1392,1427,2271
5159003,glass,1,2592,4608,1206,1519,1627,3096
custom_00191,glass,1,2268,4032,770,1799,1399,2297
custom_00192,glass,1,2268,4032,1061,1962,1418,2473
custom_00193,glass,1,2268,4032,939,1617,1230,2489
custom_00285,glass,1,2268,4032,630,2882,1380,3243
custom_00287,glass,1,2268,4032,621,2878,1372,3240
custom_00307,glass,1,2268,4032,497,1310,1284,2371
